scheme_code,scheme_name,isin_growth,isin_div_reinvestment
141459,Nippon India Fixed Horizon Fund XXXIV- Series 4- Growth Option,,
141143,Sundaram Select Micro Cap Series XIV Regular Plan - Growth,,
141460,Nippon India Fixed Horizon Fund XXXIV- Series 4- Direct Plan-Dividend Payout Option,,
141461,Nippon India Fixed Horizon Fund XXXIV- Series 4-Direct Plan- Growth Option,,
141144,Sundaram Select Micro Cap Series XIV Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141145,Sundaram Select Micro Cap Series XIV Direct Plan - Growth,,
141462,IDBI Small Cap Fund Growth Regular,,
141146,Sundaram Select Micro Cap Series XIV Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141463,UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Direct Plan - IDCW,,
141151,Nippon India Fixed Horizon Fund XXXIII- Series 8- Growth Option,,
141464,UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Regular Plan - Growth Option,,
141152,Nippon India Fixed Horizon Fund XXXIII- Series 8- Dividend Payout Option,,
141465,UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Regular Plan - IDCW,,
141153,Nippon India Fixed Horizon Fund XXXIII- Series 8- Direct Plan-Dividend Payout Option,,
141466,UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Direct Plan - Growth Option,,
141154,Nippon India Fixed Horizon Fund XXXIII- Series 8-Direct Plan- Growth Option,,
141467,HSBC Fixed Term Series 129 - Growth Option,,
141155,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A- Growth Option,,
141468,HSBC Fixed Term Series 129 - Dividend Option,,
141156,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A- Direct Plan- Growth Option,,
141469,HSBC Fixed Term Series 129 - Direct Plan Growth Option,,
141157,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A- Dividend Payout Option,,
141471,ICICI Prudential Fixed Maturity Plan - Series 81 - 1154 Days Plan J Cumulative Option,,
141158,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A- Direct Plan - Dividend Payout Option,,
141472,ICICI Prudential Fixed Maturity Plan - Series 81 - 1154 Days Plan J - Direct Plan - Cumulative Option,,
141159,Edelweiss Liquid Fund - Unclaimed Dividend Plan- Above 3 years,,
141473,ICICI Prudential Fixed Maturity Plan - Series 81 - 1154 Days Plan J - Direct Plan - Dividend Option,,
141160,Edelweiss Liquid Fund - Unclaimed Redemption Plan- Upto 3 years,,
141474,ICICI Prudential Fixed Maturity Plan - Series 81 - 1154 Days Plan J Dividend Option,,
141161,Edelweiss Liquid Fund - Unclaimed Dividend Plan- Upto 3 years,,
141475,IDBI Small Cap Fund - Growth Direct,,
141162,Edelweiss Liquid Fund - Unclaimed Redemption Plan- Above 3 years,,
141476,IDBI Small Cap Fund IDCW Direct,,
141163,ICICI Prudential Fixed Maturity Plan - Series 80 - 1225 Days Plan T - Cumulative Option,,
141477,IDBI Small Cap Fund - IDCW Regular,,
141164,ICICI Prudential Fixed Maturity Plan - Series 80 - 1225 Days Plan T - Direct Plan - Dividend Option,,
141478,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Annual Div Option,,
141165,ICICI Prudential Fixed Maturity Plan - Series 80 - 1225 Days Plan T - Dividend Option,,
141479,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Maturity Div Option,,
141166,ICICI Prudential Fixed Maturity Plan - Series 80 - 1225 Days Plan T - Direct Plan - Cumulative Option,,
141480,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Flexi Div Option,,
141167,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Quarterly Div Option,,
141481,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Growth Option,,
141168,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Maturity Div Option,,
141482,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Annual Div Option,,
141169,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Annual Div Option,,
141483,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Quarterly Div Option,,
141170,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Flexi Div Option,,
141484,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Flexi Div Option,,
141171,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Quarterly Div Option,,
141485,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Growth Option,,
141173,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Growth Option,,
141486,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Quarterly Div Option,,
141174,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Maturity Div Option,,
141487,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Maturity Div Option,,
141175,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Annual Div Option,,
141492,HDFC FMP 1136D June 2017 (1)-Regular Option-Growth Option,,
141176,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Growth Option,,
141493,HDFC FMP 1136D June 2017 (1)-Regular Option-Dividend Option,,
141177,Nippon India Fixed Horizon Fund XXXIII- Series 9- Growth Option,,
141494,HDFC FMP 1136D June 2017 (1)-Regular Option-Quarterly Dividend Option,,
141178,Nippon India Fixed Horizon Fund XXXIII- Series 9- Dividend Payout Option,,
141495,HDFC FMP 1136D June 2017 (1)-Direct Option-Growth Option,,
141179,Nippon India Fixed Horizon Fund XXXIII- Series 9- Direct Plan - Growth Option,,
141496,HDFC FMP 1136D June 2017 (1)-Direct Option-Quarterly Dividend Option,,
141180,Nippon India Fixed Horizon Fund XXXIII- Series 9- Direct Plan - Dividend Payout Option,,
141497,HDFC FMP 1136D June 2017 (1)-Direct Option-Dividend Option,,
141498,Sundaram Select Small Cap Series V Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141181,ICICI Prudential Fixed Maturity Plan - Series 81 - 1205 Days Plan B - Dividend Option,,
141499,Sundaram Select Small Cap Series V Direct Plan - Growth,,
141182,ICICI Prudential Fixed Maturity Plan - Series 81 - 1205 Days Plan B - Direct Plan - Cumulative Option,,
141500,Sundaram Select Small Cap Series V Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141183,ICICI Prudential Fixed Maturity Plan - Series 81 - 1205 Days Plan B - Cumulative Option,,
141501,Sundaram Select Small Cap Series V Regular Plan - Growth,,
141184,ICICI Prudential Fixed Maturity Plan - Series 81 - 1205 Days Plan B - Direct Plan - Dividend Option,,
141514,ICICI Prudential Fixed Maturity Plan - Series 81 - 1150 Days Plan K - Direct Plan - Cumulative Option,,
141185,Nippon India Fixed Horizon Fund XXXIII- Series 10- Growth Option,,
141515,ICICI Prudential Fixed Maturity Plan - Series 81 - 1150 Days Plan K - Dividend Option,,
141186,Nippon India Fixed Horizon Fund XXXIII- Series 10- Dividend Payout Option,,
141516,ICICI Prudential Fixed Maturity Plan - Series 81 - 1150 Days Plan K - Cumulative Option,,
141187,Nippon India Fixed Horizon Fund XXXIII- Series 10- Direct Plan - Growth Option,,
141517,ICICI Prudential Fixed Maturity Plan - Series 81 - 1150 Days Plan K - Direct Plan - Dividend Option,,
141188,Nippon India Fixed Horizon Fund XXXIII- Series 10- Direct Plan - Dividend Payout Option,,
141518,Nippon India Fixed Horizon Fund XXXIV- Series 6- Direct Plan- Dividend Payout Option,,
141189,ICICI Prudential Fixed Maturity Plan - Series 81 - 1211 Days Plan A - Cumulative Option,,
141519,Nippon India Fixed Horizon Fund XXXIV- Series 6- Dividend Payout Option,,
141190,ICICI Prudential Fixed Maturity Plan - Series 81 - 1211 Days Plan A - Dividend Option,,
141520,Nippon India Fixed Horizon Fund XXXIV- Series 6- Growth Option,,
141191,ICICI Prudential Fixed Maturity Plan - Series 81 - 1211 Days Plan A - Direct Plan - Dividend Option,,
141521,Nippon India Fixed Horizon Fund XXXIV- Series 6- Direct Plan-Growth Option,,
141192,ICICI Prudential Fixed Maturity Plan - Series 81 - 1211 Days Plan A - Direct Plan - Cumulative Option,,
141522,SBI DEBT FUND SERIES C - 1 (1100 DAYS) - REGULAR PLAN - GROWTH,,
141193,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Growth Option,,
141523,SBI DEBT FUND SERIES C - 1 (1100 DAYS) - REGULAR PLAN - DIVIDEND PAYOUT,,
141194,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Maturity Div Option,,
141524,SBI DEBT FUND SERIES C - 1 (1100 DAYS) - DIRECT PLAN - GROWTH,,
141195,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Growth Option,,
141525,SBI DEBT FUND SERIES C - 1 (1100 DAYS) - DIRECT PLAN - DIVIDEND PAYOUT,,
141196,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Annual Div Option,,
141531,UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Annual Div Option,,
141197,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Maturity Div Option,,
141532,UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Quarterly Div Option,,
141198,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Quarterly Div Option,,
141534,UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Growth Option,,
141199,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Quarterly Div Option,,
141536,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Growth Option,,
141200,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Flexi Div Option,,
141537,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Annual Div Option,,
141201,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Annual Div Option,,
141538,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Quarterly Div Option,,
141204,HSBC Fixed Term Series 128 - Direct Plan Growth Option,,
141539,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Flexi Div Option,,
141205,HSBC Fixed Term Series 128 - Dividend Option,,
141540,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Maturity Div Option,,
141206,HSBC Fixed Term Series 128 - Growth Option,,
141545,Axis Nifty 50 ETF,INF846K01W98,
141207,BNP PARIBAS ARBITRAGE FUND REGULAR PLAN MONTHLY Income Distribution cum Capital Withdrawal Option,,
141550,Nippon India Fixed Horizon Fund XXXIV- Series 7- Dividend Payout Option,,
141208,BNP PARIBAS ARBITRAGE FUND DIRECT PLAN MONTHLY Income Distribution cum Capital Withdrawal Option,,
141551,Nippon India Fixed Horizon Fund XXXIV- Series 7- Growth Option,,
141209,BNP PARIBAS ARBITRAGE FUND DIRECT PLAN QUARTERLY Income Distribution cum Capital Withdrawal Option,,
141552,Nippon India Fixed Horizon Fund XXXIV- Series 7- Direct Plan- Dividend Payout Option,,
141210,BNP PARIBAS ARBITRAGE FUND REGULAR PLAN QUARTERLY Income Distribution cum Capital Withdrawal Option,,
141553,Nippon India Fixed Horizon Fund XXXIV- Series 7- Direct Plan-Growth Option,,
141211,DSP FMP - Series 210 - 36M - Regular Plan - Dividend - Regular Payout,,
141558,ICICI Prudential Value Fund - Series 14 - Cumulative Option,,
141212,DSP FMP - Series 210 - 36M - Direct Plan - Dividend - Quarterly Payout,,
141559,ICICI Prudential Value Fund - Series 14 - Direct Plan - Cumulative Option,,
141213,DSP FMP - Series 210 - 36M - Direct Plan - Dividend - Regular Payout,,
141560,Sundaram Select Small Cap Series VI Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141214,DSP FMP - Series 210 - 36M - Regular Plan - Growth,,
141561,Sundaram Select Small Cap Series VI Direct Plan - Growth,,
141215,DSP FMP - Series 210 - 36M - Direct Plan - Growth,,
141562,Sundaram Select Small Cap Series VI Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141216,DSP FMP - Series 210 - 36M - Regular Plan - Dividend - Quarterly Payout,,
141563,Sundaram Select Small Cap Series VI Regular Plan - Growth,,
141217,HDFC FMP 1172D APRIL 2017 (1)  - Regular Dividend Option,,
141564,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Direct Plan - Growth,INF903JA1AZ0,
141218,HDFC FMP 1172D APRIL 2017 (1)  - Direct Dividend Option,,
141565,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Regular Plan - Growth,INF903JA1AX5,
141219,HDFC FMP 1172D APRIL 2017 (1)  - Direct Growth Option,,
141566,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),INF903JA1AY3,
141220,HDFC FMP 1172D APRIL 2017 (1)  - Direct Quaterly Dividend Option,,
141567,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),INF903JA1BA1,
141221,HDFC FMP 1172D APRIL 2017 (1)  - Regular Quaterly Dividend Option,,
141569,UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Quarterly Div Option,,
141222,HDFC FMP 1172D APRIL 2017 (1)  - Regular Growth Option,,
141570,UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Annual Div Option,,
141223,Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW,INF174V01366,INF174V01358
141571,UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Maturity Div Option,,
141224,Mahindra Manulife Multi Cap Fund - Regular Plan - Growth,INF174V01317,
141572,UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Growth Option,,
141225,Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW,INF174V01333,INF174V01325
141573,UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Growth Option,,
141226,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,INF174V01341,
141574,UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Maturity Div Option,,
141227,HDFC FMP 1165D April 2017 (1) - Direct Option -  Dividend Option,,
141576,UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Annual Div Option,,
141228,HDFC FMP 1165D April 2017 (1) - Regular Option -  Quarterly Dividend Option,,
141577,UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Quarterly Div Option,,
141229,HDFC FMP 1165D April 2017 (1) - Direct Option -  Growth Option,,
141578,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - IDCW Option - Direct Plan,,
141230,HDFC FMP 1165D April 2017 (1) - Direct Option -  Quarterly Dividend Option,,
141231,HDFC FMP 1165D April 2017 (1) - Regular Option -  Dividend Option,,
141579,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - IDCW Option,,
141232,HDFC FMP 1165D April 2017 (1) - Regular Option -  Growth Option,,
141580,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - Growth Option - Direct Plan,,
141581,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - Growth Option,,
141233,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Flexi Div Option,,
141582,NIPPON INDIA DUAL ADVANTAGE FIXED TENURE FUND XI - PLAN C - IDCW Option,,
141234,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Annual Div Option,,
141583,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan C- Direct Plan- Growth Option,,
141235,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Flexi Div Option,,
141584,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan C- Growth Option,,
141236,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Growth Option,,
141585,NIPPON INDIA DUAL ADVANTAGE FIXED TENURE FUND XI - PLAN C - DIRECT Plan - IDCW Option,,
141237,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Quarterly Div  Option,,
141586,Axis Corporate Bond Fund - Direct Plan - Daily IDCW,INF846K01ZN6,
141238,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Maturity Div Option,,
141587,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,INF846K01ZO4,INF846K01ZP1
141239,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Maturity Div Option,,
141588,Axis Corporate Bond Fund - Direct Plan Growth,INF846K01ZM8,
141240,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Growth Option,,
141589,Axis Corporate Bond Fund - Regular Plan - Daily IDCW,INF846K01ZV9,
141241,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Quarterly Div Option,,
141590,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,INF846K01ZQ9,INF846K01ZR7
141242,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Annual Div Option,,
141591,Axis Corporate Bond Fund - Direct Plan - Regular IDCW,INF846K01ZS5,INF846K01ZT3
141243,UTI Capital Protection Oriented Scheme - Series IX-I (1467 Days) - Regular Plan - IDCW,,
141592,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,INF846K01ZW7,INF846K01ZX5
141244,UTI Capital Protection Oriented Scheme Series IX-I (1467 Days) - Direct Plan - Growth Option,,
141593,Axis Corporate Bond Fund - Regular Plan Growth,INF846K01ZU1,
141245,UTI Capital Protection Oriented Scheme - Series IX-I (1467 Days) - Direct Plan - IDCW,,
141594,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,INF846K01ZY3,INF846K01ZZ0
141246,UTI Capital Protection Oriented Scheme Series IX-I (1467 Days) - Regular Plan - Growth Option,,
141595,Axis Corporate Bond Fund - Regular Plan - Regular IDCW,INF846K01A03,INF846K01A11
141247,Union Largecap Fund - Regular Plan - Growth Option,INF582M01CQ5,
141596,ICICI Prudential Nifty 100 Low Volatility 30 ETF,INF109KC19U5,
141248,Union Largecap Fund - Direct Plan - Growth Option,INF582M01CU7,
141597,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan O - Direct Plan - Cumulative Option,,
141249,Union Largecap Fund - Direct Plan - IDCW Option,INF582M01CV5,INF582M01CW3
141598,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan O - Dividend Option,,
141250,Union Largecap Fund - Regular Plan - IDCW Option,INF582M01CR3,INF582M01CS1
141599,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan O - Cumulative Option,,
141251,SUNDARAM HYBRID SERIES U REGULAR PLAN HALF YEARLY DIVIDEND PAYOUT,,
141600,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan O - Direct Plan - Dividend Option,,
141252,SUNDARAM HYBRID SERIES U REGULAR PLAN YEARLY DIVIDEND PAYOUT,,
141601,ICICI Prudential Value Fund - Series 15 - Cumulative Option,,
141253,SUNDARAM HYBRID SERIES U DIRECT PLAN GROWTH,,
141602,ICICI Prudential Value Fund - Series 15 - Direct Plan - Dividend Option,,
141254,SUNDARAM HYBRID SERIES U DIRECT PLAN  HALF YEARLY DIVIDEND  PAYOUT,,
141603,ICICI Prudential Value Fund - Series 15 - Dividend Option,,
141255,SUNDARAM HYBRID SERIES U REGULAR PLAN GROWTH,,
141604,ICICI Prudential Value Fund - Series 15 - Direct Plan - Cumulative Option,,
141261,ICICI Prudential Fixed Maturity Plan - Series 81 - 1101 Days Plan C - Dividend Option,,
141605,Edelweiss Arbitrage Fund - Monthly  Regular Plan - IDCW Option,INF754K01HT7,INF754K01HU5
141262,ICICI Prudential Fixed Maturity Plan - Series 81 - 1101 Days Plan C - Direct Plan - Cumulative Option,,
141606,Edelweiss Arbitrage Fund - Monthly  Direct Plan - IDCW Option,INF754K01HW1,INF754K01HX9
141263,ICICI Prudential Fixed Maturity Plan - Series 81 - 1101 Days Plan C - Direct Plan - Dividend Option,,
141607,Aditya Birla Sun Life Resurgent India Fund - Series 4- Regular Plan-Dividend Payout,,
141264,ICICI Prudential Fixed Maturity Plan - Series 81 - 1101 Days Plan C - Cumulative Option,,
141608,Aditya Birla Sun Life Resurgent India Fund - Series 4 - Direct Plan-Growth,,
141269,ICICI Prudential Fixed Maturity Plan - Series 81 - 1195 Days Plan D - Cumulative Option,,
141609,Aditya Birla Sun Life Resurgent India Fund - Series 4-Direct Plan-Dividend Payout,,
141271,ICICI Prudential Fixed Maturity Plan - Series 81 - 1195 Days Plan D - Dividend Option,,
141610,Aditya Birla Sun Life Resurgent India Fund - Series 4 - Regular Plan-Growth,,
141272,ICICI Prudential Fixed Maturity Plan - Series 81 - 1195 Days Plan D - Direct Plan - Cumulative Option,,
141611,Nippon India Fixed Horizon Fund XXXIV- Series 8- Dividend Payout Option,,
141281,Kotak FMP Series 203-Direct Plan-Dividend Payout Option,,
141612,Nippon India Fixed Horizon Fund XXXIV- Series 8- Growth Option,,
141282,Kotak FMP Series 203 - Regular Plan - Dividend Payout Option,,
141613,Nippon India Fixed Horizon Fund XXXIV- Series 8- Direct Plan- Dividend Payout Option,,
141283,Kotak FMP Series 203 - Direct Plan - Growth Option,,
141614,Nippon India Fixed Horizon Fund XXXIV- Series 8- Direct Plan-Growth Option,,
141284,Kotak FMP Series 203-Regular Plan-Growth option,,
141615,IIFCL MUTUAL FUND INFRASTRUCTURE DEBT FUND SERIES II,,
141285,ICICI Prudential Value Fund - Series 13 - Dividend Option,,
141616,Nippon India Fixed Horizon Fund XXXIV - Series 9 - Direct Plan - Growth Option,,
141286,ICICI Prudential Value Fund - Series 13 - Direct Plan - Dividend Option,,
141617,Nippon India Fixed Horizon Fund XXXIV - Series 9 - Dividend Payout Option,,
141287,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Annual Div Option,,
141618,Nippon India Fixed Horizon Fund XXXIV - Series 9 - Growth Option,,
141288,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Quarterly Div Option,,
141619,Nippon India Fixed Horizon Fund XXXIV - Series 9 - Direct Plan - Dividend Payout Option,,
141289,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Growth Option,,
141620,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Growth Option,,
141290,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Annual Div Option,,
141621,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Annual Div Option,,
141291,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Maturity Div Option,,
141622,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Flexi Div Option,,
141292,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan  - Maturity Div Option,,
141623,UTI FTIF Series XXVII-IV (1113 Days) - Regular Plan - Annual Div Option,,
141293,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Flexi Div Option,,
141624,UTI FTIF Series XXVII-IV (1113 Days) - Regular Plan - Maturity Div Option,,
141295,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Quarterly Div Option,,
141625,UTI FTIF Series XXVII-IV (1113 Days) - Regular Plan - Flexi Div Option,,
141296,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Growth Option,,
141626,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Maturity Div Option,,
141303,Canara Robeco Capital Protection Oriented Fund - Series 8 - Direct Plan - Dividend Payout Option,,
141627,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Quarterly Div Option,,
141304,Canara Robeco Capital Protection Oriented Fund - Series 8 - Direct Plan - Growth Option,,
141628,UTI FTIF Series XXVII-IV (1113 Days) - Regular Plan - Quarterly Div Option,,
141305,Canara Robeco Capital Protection Oriented Fund - Series 8 -Regular Plan - Dividend Payout Option,,
141629,UTI FTIF Series XXVII-IV (1113 Days) - Regular - Growth Option,,
141306,Canara Robeco Capital Protection Oriented Fund- Series 8 - Regular Plan - Growth option,,
141631,SBI DUAL ADVANTAGE FUND - SERIES XXIII - REGULAR PLAN - GROWTH,,
141307,UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Growth Option,,
141632,SBI DUAL ADVANTAGE FUND - SERIES XXIII - REGULAR PLAN - DIVIDEND PAYOUT,,
141633,SBI DUAL ADVANTAGE FUND - SERIES XXIII - DIRECT PLAN - DIVIDEND PAYOUT,,
141308,UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Annual Div Option,,
141634,SBI DUAL ADVANTAGE FUND - SERIES XXIII - DIRECT PLAN - GROWTH,,
141309,UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Maturity Div Option,,
141635,PGIM India Fixed Duration Fund- Series AH- Regular Plan- Growth Option,,
141311,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Growth Option,,
141636,PGIM India Fixed Duration Fund- Series AH- Regular Plan- Quarterly Dividend Option,,
141312,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Flexi Div Option,,
141637,PGIM India Fixed Duration Fund- Series AH- Direct Plan- Annual Dividend Option,,
141313,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Annual Div Option,,
141314,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Maturity Div Option,,
141638,PGIM India Fixed Duration Fund- Series AH-Direct Plan Growth Option,,
141315,UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Quarterly Div Option,,
141639,PGIM India Fixed Duration Fund- Series AH- Direct Plan Quarterly Dividend Option,,
141316,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Quarterly Div Option,,
141640,PGIM India Fixed Duration Fund- Series AH - Regular Plan Annual Dividend Option,,
141642,Axis Balanced Advantage Fund - Direct Plan - Growth,INF846K01A29,
141317,DSP FMP - Series 211 - 38M - Direct Plan - Growth,,
141643,Axis Balanced Advantage Fund - Direct Plan - IDCW,INF846K01A37,INF846K01A45
141318,DSP FMP - Series 211 - 38M - Regular Plan - Growth,,
141644,Axis Balanced Advantage Fund - Regular Plan - Growth,INF846K01A52,
141319,DSP FMP - Series 211 - 38M - Regular Plan - Dividend - Regular Payout,,
141645,Axis Balanced Advantage Fund - Regular Plan - IDCW,INF846K01A60,INF846K01A78
141320,DSP FMP - Series 211 - 38M - Direct Plan - Dividend - Regular Payout,,
141657,Nippon India Fixed Horizon Fund XXXIV- Series 10- Dividend Payout Option,,
141321,DSP FMP - Series 211 - 38M - Direct Plan - Dividend - Quarterly Payout,,
141658,Nippon India Fixed Horizon Fund XXXIV- Series 10- Direct Plan-Growth Option,,
141322,DSP FMP - Series 211 - 38M - Regular Plan - Dividend - Quarterly Payout,,
141329,ICICI Prudential Fixed Maturity Plan - Series 81 - 1101 Days Plan E - Direct Plan - Cumulative Option,,
141659,Nippon India Fixed Horizon Fund XXXIV- Series 10- Direct Plan-Dividend Payout Option,,
141330,ICICI Prudential Fixed Maturity Plan - Series 81 - 1101 Days Plan E - Dividend Option,,
141660,Nippon India Fixed Horizon Fund XXXIV- Series 10- Growth Option,,
141331,ICICI Prudential Fixed Maturity Plan - Series 81 - 1101 Days Plan E - Direct Plan - Dividend Option,,
141665,UTI Nifty Next 50 Exchange Traded Fund,INF789F1AUW9,
141666,Axis Equity Advantage Fund - Series 2 - Direct Plan - Growth Option,,
141332,ICICI Prudential Fixed Maturity Plan - Series 81 - 1101 Days Plan E - Cumulative Option,,
141667,Axis Equity Advantage Fund - Series 2 - Regular Plan - Growth Option,,
141333,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Growth,,
141668,ICICI Prudential Fixed Maturity Plan - Series 81 - 1162 Days Plan P - Cumulative Option,,
141334,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Direct - Dividend,,
141669,ICICI Prudential Fixed Maturity Plan - Series 81 - 1162 Days Plan P - Direct Plan - Dividend Option,,
141335,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Direct - Growth,,
141670,ICICI Prudential Fixed Maturity Plan - Series 81 - 1162 Days Plan P - Direct Plan - Cumulative Option,,
