scheme_code,isin_growth,isin_idcw,scheme_name,nav,nav_date,amc_name,broad_category
138354,INF223J01JJ2,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138345,INF223J01FN2,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138367,INF223J01XI5,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138360,INF223J01QI9,INF223J01QJ7,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138363,INF223J01QK5,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138357,INF223J01QM1,INF223J01QN9,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138366,INF223J01VK5,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138364,INF223J01QT6,INF223J01QU4,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138349,INF223J01FI2,INF223J01FJ0,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138365,INF223J01VJ7,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138353,INF223J01JH6,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138346,INF223J01GA7,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138338,INF223J01FW3,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138337,INF223J01FX1,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138340,INF223J01FY9,INF223J01FZ6,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
138339,INF223J01GC3,-,PGIM India Ultra Short Term Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short Term Fund)
150163,-,INF251K01DM8,BARODA BNP PARIBAS ULTRA SHORT TO SHORT TERM FUND,,,Baroda BNP Paribas Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
150160,INF251K01DL0,-,BARODA BNP PARIBAS ULTRA SHORT TO SHORT TERM FUND,,,Baroda BNP Paribas Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
150162,INF251K01DO4,INF251K01DP1,BARODA BNP PARIBAS ULTRA SHORT TO SHORT TERM FUND,,,Baroda BNP Paribas Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
150161,-,INF251K01DN6,BARODA BNP PARIBAS ULTRA SHORT TO SHORT TERM FUND,,,Baroda BNP Paribas Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
105547,-,INF179K01541,HDFC Ultra Short to Short Term Fund,,,HDFC Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
105546,INF179K01509,INF179K01517,HDFC Ultra Short to Short Term Fund,,,HDFC Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
105545,INF179K01525,-,HDFC Ultra Short to Short Term Fund,,,HDFC Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
105544,INF179K01491,-,HDFC Ultra Short to Short Term Fund,,,HDFC Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
130900,INF109KA1I92,-,ICICI Prudential Ultra Short to Short Term Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
130952,INF109KA1I01,-,ICICI Prudential Ultra Short to Short Term Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
111795,INF109K01EI4,INF109K01BW1,ICICI Prudential Ultra Short to Short Term Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
111794,INF109K01BX9,-,ICICI Prudential Ultra Short to Short Term Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
111793,INF109K01EJ2,INF109K01BY7,ICICI Prudential Ultra Short to Short Term Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
120738,INF789F01XH5,-,UTI Ultra Short to Short Term Fund,,,UTI Mutual Fund,Open Ended Schemes(Income/Debt Oriented Schemes - Ultra Short to Short Term Fund)
139619,-,-,Taurus Investor Education Pool (Greater than 3 yrs),,,Taurus Mutual Fund,Open Ended Schemes(Money Market)
139618,-,-,Taurus Investor Education Pool (Greater than 3 yrs),,,Taurus Mutual Fund,Open Ended Schemes(Money Market)
139617,-,-,Taurus Unclaimed Dividend & Redemption Liability (Less than 3 yrs),,,Taurus Mutual Fund,Open Ended Schemes(Money Market)
148747,INF247L01AL2,-,Motilal Oswal Multi Asset Passive Fund of Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - FoF Domestic)
148748,INF247L01AM0,-,Motilal Oswal Multi Asset Passive Fund of Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - FoF Domestic)
154239,INF247L01GT2,-,Motilal Oswal Multi Factor Passive Fund of Funds,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - FoF Domestic)
154238,INF247L01GU0,-,Motilal Oswal Multi Factor Passive Fund of Funds,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - FoF Domestic)
145552,INF247L01718,-,Motilal Oswal Nasdaq 100 Fund of Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - FoF Domestic)
145551,INF247L01700,-,Motilal Oswal Nasdaq 100 Fund of Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - FoF Domestic)
132010,INF084M01EI5,INF084M01EJ3,Aditya Birla Sun Life Global Excellence Equity Fund Of Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
149180,INF179KC1BO4,-,HDFC Developed World Overseas Equity Passive FOF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
149181,INF179KC1BP1,-,HDFC Developed World Overseas Equity Passive FOF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
133832,INF178L01CM3,INF178L01CN1,Kotak US Equity Fund,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
133831,INF178L01CL5,-,Kotak US Equity Fund,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
133830,INF178L01CJ9,INF178L01CK7,Kotak US Equity Fund,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
133833,INF178L01CI1,-,Kotak US Equity Fund,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
133814,INF178L01145,INF178L01137,Kotak World Gold Fund,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
133815,INF178L01152,-,Kotak World Gold Fund,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
133817,INF178L01AM7,INF178L01AN5,Kotak World Gold Fund,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
133816,INF178L01AO3,-,Kotak World Gold Fund,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
149910,INF959L01FZ1,-,Navi NASDAQ100 US Specific Equity Passive FOF,,,Navi Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
149911,INF959L01GA2,-,Navi NASDAQ100 US Specific Equity Passive FOF,,,Navi Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
149830,INF959L01FV0,-,Navi Total Stock Market US Specific Equity Passive FoF,,,Navi Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
149831,INF959L01FW8,-,Navi Total Stock Market US Specific Equity Passive FoF,,,Navi Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
138457,INF223J01NJ4,-,PGIM India Emerging Markets Equity Fund of Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
138454,INF223J01AW4,INF223J01AX2,PGIM India Emerging Markets Equity Fund of Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
138525,INF223J01AV6,-,PGIM India Global Equity Opportunities Fund of Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
138527,INF223J01NG0,-,PGIM India Global Equity Opportunities Fund of Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
138524,INF223J01AS2,INF223J01AT0,PGIM India Global Equity Opportunities Fund of Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
149300,INF663L01W71,INF663L01W89,PGIM India Global Select Real Estate Securities Fund of Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
149301,INF663L01X05,INF663L01X13,PGIM India Global Select Real Estate Securities Fund of Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Other Scheme - FoF Overseas)
152193,INF754K01SE6,-,Edelweiss Gold ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Gold ETF)
113049,INF179KC1981,-,HDFC Gold ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Gold ETF)
113076,INF109KC1NT3,-,ICICI Prudential Gold ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Gold ETF)
106193,INF174KA1HJ8,-,KOTAK GOLD ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Gold ETF)
151961,INF767K01SM1,-,LIC MF Gold Exchange Traded Fund,,,LIC Mutual Fund,Open Ended Schemes(Other Scheme - Gold ETF)
153780,INF247L01FY4,-,Motilal Oswal Gold ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Gold ETF)
107693,INF082J01408,-,Quantum Gold ETF,,,Quantum Mutual Fund,Open Ended Schemes(Other Scheme - Gold ETF)
152284,INF277KA1976,-,Tata Gold Exchange Traded Fund,,,Tata Mutual Fund,Open Ended Schemes(Other Scheme - Gold ETF)
150938,INF209KB10P4,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150939,INF209KB11P2,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150936,INF209KB18O0,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150937,INF209KB19O8,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150699,INF209KB11N7,-,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150701,INF209KB18M4,-,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150700,INF209KB19M2,-,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150663,INF209KB10M1,-,Aditya Birla Sun Life Nifty SDL SEP 2025 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150664,INF209KB11M9,-,Aditya Birla Sun Life Nifty SDL SEP 2025 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150665,INF209KB18L6,-,Aditya Birla Sun Life Nifty SDL SEP 2025 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150667,INF209KB19L4,-,Aditya Birla Sun Life Nifty SDL SEP 2025 Index Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
153235,INF109KC19Z4,INF109K1A013,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
153234,INF109KC18Z6,-,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
153237,INF109KC16Z0,INF109KC17Z8,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
153236,INF109KC15Z2,-,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149226,INF109KC1T12,INF109KC1T38,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149225,INF109KC1T04,INF109KC1S96,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149223,INF109KC1S47,INF109KC1S54,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149222,INF109KC1S39,INF109KC1S21,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
154365,INF247L01HD4,-,Motilal Oswal BSE Clean Environment Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150518,INF247L01BF2,-,Motilal Oswal BSE Enhanced Value Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150519,INF247L01BG0,-,Motilal Oswal BSE Enhanced Value Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150443,INF247L01BC9,-,Motilal Oswal BSE Financials ex Bank 30 Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150444,INF247L01BD7,-,Motilal Oswal BSE Financials ex Bank 30 Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149919,INF247L01AY5,-,Motilal Oswal BSE Low Volatility Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149920,INF247L01AZ2,-,Motilal Oswal BSE Low Volatility Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
154377,INF247L01HE2,-,Motilal Oswal BSE Midcap 150 Momentum 30 Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
154378,INF247L01HF9,-,Motilal Oswal BSE Midcap 150 Momentum 30 Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150521,INF247L01BI6,-,Motilal Oswal BSE Quality Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
150522,INF247L01BJ4,-,Motilal Oswal BSE Quality Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149799,INF247L01AW9,-,Motilal Oswal Nifty 200 Momentum 30 Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
153029,INF247L01DY9,-,Motilal Oswal Nifty MidSmall IT and Telecom Index Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149892,INF959L01FX6,-,Navi Nifty Midcap 150 Index Fund,,,Navi Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
149893,INF959L01FY4,-,Navi Nifty Midcap 150 Index Fund,,,Navi Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
151364,INF789F1AXL6,-,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund,,,UTI Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
151363,INF789F1AXK8,-,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund,,,UTI Mutual Fund,Open Ended Schemes(Other Scheme - Index Funds)
152802,INF209KC1142,-,Aditya Birla Sun Life Crisil 10 year Gilt ETF,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152732,INF209KC1134,-,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150498,INF209KB14K7,-,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152638,INF0QA701854,-,Bajaj Finserv Nifty 1D Rate Liquid ETF - Growth,,,Bajaj Finserv Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152356,INF0QA701722,-,Bajaj Finserv Nifty 50 ETF,,,Bajaj Finserv Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152357,INF0QA701714,-,Bajaj Finserv Nifty Bank ETF,,,Bajaj Finserv Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152555,INF740KA1UM0,-,DSP BSE Liquid Rate ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151886,INF740KA1SZ6,-,DSP BSE Sensex ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153228,INF740KA1VE5,-,DSP BSE SENSEX Next 30 ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154256,INF740KA1YH2,-,DSP BSE Top 10 Banks ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153975,INF740KA1WV7,-,DSP MSCI INDIA ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
142589,-,INF740KA1EU7,DSP NIFTY 1D Rate Liquid ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149286,INF740KA1QK2,-,DSP Nifty 50 Equal Weight ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149392,INF740KA1CL0,-,DSP Nifty 50 ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151262,INF740KA1RX3,-,DSP Nifty Bank ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154357,INF740KA1ZA4,-,DSP Nifty FMCG ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152306,INF740KA1ZG1,-,DSP Nifty Healthcare ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151820,INF740KA1SX1,-,DSP Nifty IT ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154025,INF740KA1WW5,-,DSP Nifty Midcap 150 ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149403,INF740KA1ZF3,-,DSP Nifty Midcap 150 Quality 50 ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154087,INF740KA1XU7,-,DSP Nifty Next 50 ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151887,INF740KA1TA7,-,DSP Nifty Private Bank ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151888,INF740KA1SY9,-,DSP Nifty PSU Bank ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154024,INF740KA1WX3,-,DSP Nifty Smallcap 250 ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152812,INF740KA1UR9,-,DSP Nifty Top 10 Equal Weight ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153874,INF740KA1WU9,-,DSP Nifty500 Flexicap Quality 30 ETF,,,DSP Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
147849,INF754K01KO2,-,Bharat Bond ETF - April 2030,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149398,INF754K01OB1,-,BHARAT Bond ETF - April 2032,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150987,INF754K01QX0,-,BHARAT Bond ETF - April 2033,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
148444,INF754K01LD3,-,BHARAT Bond ETF- April 2025,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
148445,INF754K01LE1,-,BHARAT Bond ETF- April 2031,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153180,INF754K01TX4,-,Edelweiss BSE Capital Markets & Insurance ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153947,INF754K01VY8,-,Edelweiss BSE Sensex ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153920,INF754K01VW2,-,Edelweiss Nifty 1D Rate Liquid ETF - Growth,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153966,INF754K01VX0,-,Edelweiss Nifty 50 ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152857,INF754K01TE4,-,Edelweiss Nifty Bank ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153841,INF754K01VV4,-,Edelweiss Nifty LargeMidcap 250 ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154347,INF754K01XF3,-,Edelweiss Nifty Next 50 ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152981,INF754K01TF1,-,Edelweiss Nifty500 Multicap Momentum Quality 50 ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152212,INF754K01SF3,-,Edelweiss Silver ETF,,,Edelweiss Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151376,INF179KC1EZ4,-,HDFC BSE 500 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
135854,INF179KC1HX2,-,HDFC BSE Sensex ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150476,INF179KC1HR4,-,HDFC NIFTY 100 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153403,INF179KC1JG3,-,HDFC NIFTY 1D Rate Liquid ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
135853,INF179KC1965,-,HDFC NIFTY 50 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
148461,INF179KC1HY0,-,HDFC NIFTY BANK ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150621,INF179KC1DJ0,-,HDFC NIFTY GROWTH SECTORS 15 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150801,INF179KC1IA8,-,HDFC NIFTY IT ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151374,INF179KC1HT0,-,HDFC NIFTY Midcap 150 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150477,INF179KC1HS2,-,HDFC NIFTY NEXT 50 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150802,INF179KC1HZ7,-,HDFC NIFTY Private Bank ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152350,INF179KC1HW4,-,HDFC NIFTY PSU BANK ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151375,INF179KC1FB2,-,HDFC NIFTY Smallcap 250 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150658,INF179KC1HU8,-,HDFC NIFTY100 Low Volatility 30 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150620,INF179KC1DL6,-,HDFC NIFTY100 QUALITY 30 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150657,INF179KC1HV6,-,HDFC NIFTY200 MOMENTUM 30 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150619,INF179KC1DK8,-,HDFC NIFTY50 VALUE 20 ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150556,INF179KC1DI2,-,HDFC Silver ETF,,,HDFC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
143247,INF109KC1V59,-,ICICI Prudential BSE 500 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
139519,INF109KC10W0,-,ICICI Prudential BSE Midcap Select ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
101705,INF346A01034,-,ICICI Prudential BSE Sensex ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151196,INF109KC18O0,-,ICICI Prudential Nifty 10 yr Benchmark G-sec ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
123004,INF109KC16V9,-,ICICI Prudential Nifty 100 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
141596,INF109KC19U5,-,ICICI Prudential Nifty 100 Low Volatility 30 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150455,INF109KC17C7,-,ICICI Prudential Nifty 200 Momentum 30 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
