date,nav,scheme_code,fund_name
2024-09-24,212.9454,125497,Nippon India Small Cap Fund - Growth
2024-09-25,213.2071,125497,Nippon India Small Cap Fund - Growth
2024-09-26,212.393,125497,Nippon India Small Cap Fund - Growth
2024-09-27,213.8245,125497,Nippon India Small Cap Fund - Growth
2024-09-30,213.8541,125497,Nippon India Small Cap Fund - Growth
2024-10-01,214.2759,125497,Nippon India Small Cap Fund - Growth
2024-10-03,211.1073,125497,Nippon India Small Cap Fund - Growth
2024-10-04,210.645,125497,Nippon India Small Cap Fund - Growth
2024-10-07,205.9307,125497,Nippon India Small Cap Fund - Growth
2024-10-08,209.7125,125497,Nippon India Small Cap Fund - Growth
2024-10-09,211.4618,125497,Nippon India Small Cap Fund - Growth
2024-10-10,211.2075,125497,Nippon India Small Cap Fund - Growth
2024-10-11,211.8682,125497,Nippon India Small Cap Fund - Growth
2024-10-14,212.7061,125497,Nippon India Small Cap Fund - Growth
2024-10-15,214.6767,125497,Nippon India Small Cap Fund - Growth
2024-10-16,214.6138,125497,Nippon India Small Cap Fund - Growth
2024-10-17,212.5836,125497,Nippon India Small Cap Fund - Growth
2024-10-18,212.4258,125497,Nippon India Small Cap Fund - Growth
2024-10-21,209.1812,125497,Nippon India Small Cap Fund - Growth
2024-10-22,204.119,125497,Nippon India Small Cap Fund - Growth
2024-10-23,204.1604,125497,Nippon India Small Cap Fund - Growth
2024-10-24,202.3794,125497,Nippon India Small Cap Fund - Growth
2024-10-25,199.0257,125497,Nippon India Small Cap Fund - Growth
2024-10-28,198.762,125497,Nippon India Small Cap Fund - Growth
2024-10-29,199.6621,125497,Nippon India Small Cap Fund - Growth
2024-10-30,201.17,125497,Nippon India Small Cap Fund - Growth
2024-10-31,204.7065,125497,Nippon India Small Cap Fund - Growth
2024-11-04,204.1821,125497,Nippon India Small Cap Fund - Growth
2024-11-05,203.8845,125497,Nippon India Small Cap Fund - Growth
2024-11-06,205.5932,125497,Nippon India Small Cap Fund - Growth
2024-11-07,204.9185,125497,Nippon India Small Cap Fund - Growth
2024-11-08,202.8558,125497,Nippon India Small Cap Fund - Growth
2024-11-11,201.1783,125497,Nippon India Small Cap Fund - Growth
2024-11-12,198.665,125497,Nippon India Small Cap Fund - Growth
2024-11-13,194.6035,125497,Nippon India Small Cap Fund - Growth
2024-11-14,195.8825,125497,Nippon India Small Cap Fund - Growth
2024-11-18,194.9632,125497,Nippon India Small Cap Fund - Growth
2024-11-19,196.9149,125497,Nippon India Small Cap Fund - Growth
2024-11-21,196.0174,125497,Nippon India Small Cap Fund - Growth
2024-11-22,196.9679,125497,Nippon India Small Cap Fund - Growth
2024-11-25,201.2427,125497,Nippon India Small Cap Fund - Growth
2024-11-26,201.5981,125497,Nippon India Small Cap Fund - Growth
2024-11-27,202.2303,125497,Nippon India Small Cap Fund - Growth
2024-11-28,202.2046,125497,Nippon India Small Cap Fund - Growth
2024-11-29,203.2298,125497,Nippon India Small Cap Fund - Growth
2024-11-30,203.2306,125497,Nippon India Small Cap Fund - Growth
2024-12-02,203.0662,125497,Nippon India Small Cap Fund - Growth
2024-12-03,205.6142,125497,Nippon India Small Cap Fund - Growth
2024-12-04,206.8799,125497,Nippon India Small Cap Fund - Growth
2024-12-05,206.9634,125497,Nippon India Small Cap Fund - Growth
2024-12-06,207.7793,125497,Nippon India Small Cap Fund - Growth
2024-12-09,209.1188,125497,Nippon India Small Cap Fund - Growth
2024-12-10,210.1936,125497,Nippon India Small Cap Fund - Growth
2024-12-11,210.4887,125497,Nippon India Small Cap Fund - Growth
2024-12-12,209.1364,125497,Nippon India Small Cap Fund - Growth
2024-12-13,209.4705,125497,Nippon India Small Cap Fund - Growth
2024-12-16,209.9361,125497,Nippon India Small Cap Fund - Growth
2024-12-17,209.149,125497,Nippon India Small Cap Fund - Growth
2024-12-18,208.9039,125497,Nippon India Small Cap Fund - Growth
2024-12-19,208.1814,125497,Nippon India Small Cap Fund - Growth
2024-12-20,203.8639,125497,Nippon India Small Cap Fund - Growth
2024-12-23,201.8235,125497,Nippon India Small Cap Fund - Growth
2024-12-24,201.9117,125497,Nippon India Small Cap Fund - Growth
2024-12-26,201.1712,125497,Nippon India Small Cap Fund - Growth
2024-12-27,202.2744,125497,Nippon India Small Cap Fund - Growth
2024-12-30,200.9474,125497,Nippon India Small Cap Fund - Growth
2024-12-31,202.025,125497,Nippon India Small Cap Fund - Growth
2025-01-01,204.0133,125497,Nippon India Small Cap Fund - Growth
2025-01-02,204.958,125497,Nippon India Small Cap Fund - Growth
2025-01-03,204.7473,125497,Nippon India Small Cap Fund - Growth
2025-01-06,199.9325,125497,Nippon India Small Cap Fund - Growth
2025-01-07,201.51,125497,Nippon India Small Cap Fund - Growth
2025-01-08,199.1083,125497,Nippon India Small Cap Fund - Growth
2025-01-09,197.3978,125497,Nippon India Small Cap Fund - Growth
2025-01-10,194.0951,125497,Nippon India Small Cap Fund - Growth
2025-01-13,187.9708,125497,Nippon India Small Cap Fund - Growth
2025-01-14,189.4394,125497,Nippon India Small Cap Fund - Growth
2025-01-15,190.2908,125497,Nippon India Small Cap Fund - Growth
2025-01-16,191.5461,125497,Nippon India Small Cap Fund - Growth
2025-01-17,190.5474,125497,Nippon India Small Cap Fund - Growth
2025-01-20,191.8699,125497,Nippon India Small Cap Fund - Growth
2025-01-21,189.0302,125497,Nippon India Small Cap Fund - Growth
2025-01-22,186.9925,125497,Nippon India Small Cap Fund - Growth
2025-01-23,187.6026,125497,Nippon India Small Cap Fund - Growth
2025-01-24,184.8357,125497,Nippon India Small Cap Fund - Growth
2025-01-27,181.1505,125497,Nippon India Small Cap Fund - Growth
2025-01-28,179.9981,125497,Nippon India Small Cap Fund - Growth
2025-01-29,184.474,125497,Nippon India Small Cap Fund - Growth
2025-01-30,183.9481,125497,Nippon India Small Cap Fund - Growth
2025-01-31,185.8927,125497,Nippon India Small Cap Fund - Growth
2025-02-03,186.5887,125497,Nippon India Small Cap Fund - Growth
2025-02-04,187.7402,125497,Nippon India Small Cap Fund - Growth
2025-02-05,188.0012,125497,Nippon India Small Cap Fund - Growth
2025-02-06,188.2236,125497,Nippon India Small Cap Fund - Growth
2025-02-07,186.6001,125497,Nippon India Small Cap Fund - Growth
2025-02-10,183.4947,125497,Nippon India Small Cap Fund - Growth
2025-02-11,178.8097,125497,Nippon India Small Cap Fund - Growth
2025-02-12,178.0673,125497,Nippon India Small Cap Fund - Growth
2025-02-13,177.2214,125497,Nippon India Small Cap Fund - Growth
2025-02-14,173.7027,125497,Nippon India Small Cap Fund - Growth
2025-02-17,172.6017,125497,Nippon India Small Cap Fund - Growth
2025-02-18,170.6351,125497,Nippon India Small Cap Fund - Growth
2025-02-19,172.8542,125497,Nippon India Small Cap Fund - Growth
2025-02-20,173.7251,125497,Nippon India Small Cap Fund - Growth
2025-02-21,173.194,125497,Nippon India Small Cap Fund - Growth
2025-02-24,171.0281,125497,Nippon India Small Cap Fund - Growth
2025-02-25,170.5772,125497,Nippon India Small Cap Fund - Growth
2025-02-27,169.2761,125497,Nippon India Small Cap Fund - Growth
2025-02-28,167.2753,125497,Nippon India Small Cap Fund - Growth
2025-03-03,166.5363,125497,Nippon India Small Cap Fund - Growth
2025-03-04,167.4144,125497,Nippon India Small Cap Fund - Growth
2025-03-05,170.5378,125497,Nippon India Small Cap Fund - Growth
2025-03-06,173.0546,125497,Nippon India Small Cap Fund - Growth
2025-03-07,173.6464,125497,Nippon India Small Cap Fund - Growth
2025-03-10,171.8878,125497,Nippon India Small Cap Fund - Growth
2025-03-11,170.8118,125497,Nippon India Small Cap Fund - Growth
2025-03-12,170.9127,125497,Nippon India Small Cap Fund - Growth
2025-03-13,170.4454,125497,Nippon India Small Cap Fund - Growth
2025-03-17,170.8415,125497,Nippon India Small Cap Fund - Growth
2025-03-18,174.3065,125497,Nippon India Small Cap Fund - Growth
2025-03-19,176.277,125497,Nippon India Small Cap Fund - Growth
2025-03-20,177.2546,125497,Nippon India Small Cap Fund - Growth
2025-03-21,179.8765,125497,Nippon India Small Cap Fund - Growth
2025-03-24,181.6626,125497,Nippon India Small Cap Fund - Growth
2025-03-25,181.1499,125497,Nippon India Small Cap Fund - Growth
2025-03-26,178.8617,125497,Nippon India Small Cap Fund - Growth
2025-03-27,178.6535,125497,Nippon India Small Cap Fund - Growth
2025-03-28,178.5548,125497,Nippon India Small Cap Fund - Growth
2025-03-31,178.5628,125497,Nippon India Small Cap Fund - Growth
2025-04-01,178.3073,125497,Nippon India Small Cap Fund - Growth
2025-04-02,180.504,125497,Nippon India Small Cap Fund - Growth
2025-04-03,181.0205,125497,Nippon India Small Cap Fund - Growth
2025-04-04,176.8853,125497,Nippon India Small Cap Fund - Growth
2025-04-07,171.893,125497,Nippon India Small Cap Fund - Growth
2025-04-08,174.6198,125497,Nippon India Small Cap Fund - Growth
2025-04-09,173.4024,125497,Nippon India Small Cap Fund - Growth
2025-04-11,177.359,125497,Nippon India Small Cap Fund - Growth
2025-04-15,181.4688,125497,Nippon India Small Cap Fund - Growth
2025-04-16,182.6797,125497,Nippon India Small Cap Fund - Growth
2025-04-17,183.494,125497,Nippon India Small Cap Fund - Growth
2025-04-21,186.1086,125497,Nippon India Small Cap Fund - Growth
2025-04-22,187.4594,125497,Nippon India Small Cap Fund - Growth
2025-04-23,187.4918,125497,Nippon India Small Cap Fund - Growth
2025-04-24,187.4442,125497,Nippon India Small Cap Fund - Growth
2025-04-25,184.3892,125497,Nippon India Small Cap Fund - Growth
2025-04-28,184.7984,125497,Nippon India Small Cap Fund - Growth
2025-04-29,184.4749,125497,Nippon India Small Cap Fund - Growth
2025-04-30,181.8527,125497,Nippon India Small Cap Fund - Growth
2025-05-02,181.6763,125497,Nippon India Small Cap Fund - Growth
2025-05-05,183.67,125497,Nippon India Small Cap Fund - Growth
2025-05-06,180.8742,125497,Nippon India Small Cap Fund - Growth
2025-05-07,182.5147,125497,Nippon India Small Cap Fund - Growth
2025-05-08,181.2148,125497,Nippon India Small Cap Fund - Growth
2025-05-09,180.3079,125497,Nippon India Small Cap Fund - Growth
2025-05-12,185.5194,125497,Nippon India Small Cap Fund - Growth
2025-05-13,185.9199,125497,Nippon India Small Cap Fund - Growth
2025-05-14,188.3401,125497,Nippon India Small Cap Fund - Growth
2025-05-15,189.7716,125497,Nippon India Small Cap Fund - Growth
2025-05-16,190.5543,125497,Nippon India Small Cap Fund - Growth
2025-05-19,192.0015,125497,Nippon India Small Cap Fund - Growth
2025-05-20,190.162,125497,Nippon India Small Cap Fund - Growth
2025-05-21,190.2708,125497,Nippon India Small Cap Fund - Growth
2025-05-22,190.2297,125497,Nippon India Small Cap Fund - Growth
2025-05-23,190.7428,125497,Nippon India Small Cap Fund - Growth
2025-05-26,192.0116,125497,Nippon India Small Cap Fund - Growth
2025-05-27,191.6915,125497,Nippon India Small Cap Fund - Growth
2025-05-28,192.2322,125497,Nippon India Small Cap Fund - Growth
2025-05-29,192.4906,125497,Nippon India Small Cap Fund - Growth
2025-05-30,192.6772,125497,Nippon India Small Cap Fund - Growth
2025-05-31,192.6784,125497,Nippon India Small Cap Fund - Growth
2025-06-02,193.0141,125497,Nippon India Small Cap Fund - Growth
2025-06-03,193.3558,125497,Nippon India Small Cap Fund - Growth
2025-06-04,193.3241,125497,Nippon India Small Cap Fund - Growth
2025-06-05,193.4622,125497,Nippon India Small Cap Fund - Growth
2025-06-06,194.4367,125497,Nippon India Small Cap Fund - Growth
2025-06-09,196.2268,125497,Nippon India Small Cap Fund - Growth
2025-06-10,196.3203,125497,Nippon India Small Cap Fund - Growth
2025-06-11,196.3155,125497,Nippon India Small Cap Fund - Growth
2025-06-12,194.3159,125497,Nippon India Small Cap Fund - Growth
2025-06-13,193.8702,125497,Nippon India Small Cap Fund - Growth
2025-06-16,194.3117,125497,Nippon India Small Cap Fund - Growth
2025-06-17,194.4976,125497,Nippon India Small Cap Fund - Growth
2025-06-18,194.7498,125497,Nippon India Small Cap Fund - Growth
2025-06-19,192.1535,125497,Nippon India Small Cap Fund - Growth
2025-06-20,192.5872,125497,Nippon India Small Cap Fund - Growth
2025-06-23,192.973,125497,Nippon India Small Cap Fund - Growth
2025-06-24,194.4838,125497,Nippon India Small Cap Fund - Growth
2025-06-25,197.4405,125497,Nippon India Small Cap Fund - Growth
2025-06-26,197.2286,125497,Nippon India Small Cap Fund - Growth
2025-06-27,198.0688,125497,Nippon India Small Cap Fund - Growth
2025-06-30,200.3178,125497,Nippon India Small Cap Fund - Growth
2025-07-01,200.2672,125497,Nippon India Small Cap Fund - Growth
2025-07-02,199.3409,125497,Nippon India Small Cap Fund - Growth
2025-07-03,200.0186,125497,Nippon India Small Cap Fund - Growth
2025-07-04,200.6762,125497,Nippon India Small Cap Fund - Growth
2025-07-07,200.3235,125497,Nippon India Small Cap Fund - Growth
2025-07-08,200.4396,125497,Nippon India Small Cap Fund - Growth
2025-07-09,201.3287,125497,Nippon India Small Cap Fund - Growth
2025-07-10,201.5985,125497,Nippon India Small Cap Fund - Growth
2025-07-11,201.2606,125497,Nippon India Small Cap Fund - Growth
2025-07-14,202.0189,125497,Nippon India Small Cap Fund - Growth
2025-07-15,203.9268,125497,Nippon India Small Cap Fund - Growth
2025-07-16,203.6835,125497,Nippon India Small Cap Fund - Growth
2025-07-17,204.9043,125497,Nippon India Small Cap Fund - Growth
2025-07-18,204.0356,125497,Nippon India Small Cap Fund - Growth
2025-07-21,203.8028,125497,Nippon India Small Cap Fund - Growth
2025-07-22,203.3714,125497,Nippon India Small Cap Fund - Growth
2025-07-23,203.9043,125497,Nippon India Small Cap Fund - Growth
2025-07-24,202.721,125497,Nippon India Small Cap Fund - Growth
2025-07-25,199.4349,125497,Nippon India Small Cap Fund - Growth
2025-07-28,197.4629,125497,Nippon India Small Cap Fund - Growth
2025-07-29,197.8146,125497,Nippon India Small Cap Fund - Growth
2025-07-30,198.4508,125497,Nippon India Small Cap Fund - Growth
2025-07-31,197.489,125497,Nippon India Small Cap Fund - Growth
2025-08-01,194.9548,125497,Nippon India Small Cap Fund - Growth
2025-08-04,195.6536,125497,Nippon India Small Cap Fund - Growth
2025-08-05,194.9731,125497,Nippon India Small Cap Fund - Growth
2025-08-06,193.5756,125497,Nippon India Small Cap Fund - Growth
2025-08-07,193.0064,125497,Nippon India Small Cap Fund - Growth
2025-08-08,191.9575,125497,Nippon India Small Cap Fund - Growth
2025-08-11,193.1584,125497,Nippon India Small Cap Fund - Growth
2025-08-12,192.705,125497,Nippon India Small Cap Fund - Growth
2025-08-13,192.9222,125497,Nippon India Small Cap Fund - Growth
2025-08-14,193.4131,125497,Nippon India Small Cap Fund - Growth
2025-08-18,196.9203,125497,Nippon India Small Cap Fund - Growth
2025-08-19,198.0389,125497,Nippon India Small Cap Fund - Growth
2025-08-20,198.8477,125497,Nippon India Small Cap Fund - Growth
2025-08-21,200.0554,125497,Nippon India Small Cap Fund - Growth
2025-08-22,199.1156,125497,Nippon India Small Cap Fund - Growth
2025-08-25,198.7805,125497,Nippon India Small Cap Fund - Growth
2025-08-26,195.5946,125497,Nippon India Small Cap Fund - Growth
2025-08-28,194.4893,125497,Nippon India Small Cap Fund - Growth
2025-08-29,193.7532,125497,Nippon India Small Cap Fund - Growth
2025-08-31,193.7537,125497,Nippon India Small Cap Fund - Growth
2025-09-01,195.7343,125497,Nippon India Small Cap Fund - Growth
2025-09-02,196.2367,125497,Nippon India Small Cap Fund - Growth
2025-09-03,197.6325,125497,Nippon India Small Cap Fund - Growth
2025-09-04,197.6887,125497,Nippon India Small Cap Fund - Growth
2025-09-05,197.5939,125497,Nippon India Small Cap Fund - Growth
2025-09-08,197.448,125497,Nippon India Small Cap Fund - Growth
2025-09-09,198.2444,125497,Nippon India Small Cap Fund - Growth
2025-09-10,198.7075,125497,Nippon India Small Cap Fund - Growth
2025-09-11,198.9835,125497,Nippon India Small Cap Fund - Growth
2025-09-12,199.0716,125497,Nippon India Small Cap Fund - Growth
2025-09-15,200.0967,125497,Nippon India Small Cap Fund - Growth
2025-09-16,201.1795,125497,Nippon India Small Cap Fund - Growth
2025-09-17,201.82,125497,Nippon India Small Cap Fund - Growth
2025-09-18,201.5447,125497,Nippon India Small Cap Fund - Growth
2025-09-19,201.306,125497,Nippon India Small Cap Fund - Growth
2025-09-22,200.2539,125497,Nippon India Small Cap Fund - Growth
2025-09-23,199.4573,125497,Nippon India Small Cap Fund - Growth
2025-09-24,198.8861,125497,Nippon India Small Cap Fund - Growth
2025-09-25,197.3447,125497,Nippon India Small Cap Fund - Growth
2025-09-26,194.0973,125497,Nippon India Small Cap Fund - Growth
2025-09-30,193.8822,125497,Nippon India Small Cap Fund - Growth
2025-10-01,195.0856,125497,Nippon India Small Cap Fund - Growth
2025-10-03,196.2965,125497,Nippon India Small Cap Fund - Growth
2025-10-06,196.5483,125497,Nippon India Small Cap Fund - Growth
2025-10-07,196.4294,125497,Nippon India Small Cap Fund - Growth
2025-10-08,195.8587,125497,Nippon India Small Cap Fund - Growth
2025-10-09,195.0376,125497,Nippon India Small Cap Fund - Growth
2025-10-10,195.1185,125497,Nippon India Small Cap Fund - Growth
2025-10-13,194.5364,125497,Nippon India Small Cap Fund - Growth
2025-10-14,193.3975,125497,Nippon India Small Cap Fund - Growth
2025-10-15,194.7,125497,Nippon India Small Cap Fund - Growth
2025-10-16,196.9521,125497,Nippon India Small Cap Fund - Growth
2025-10-17,197.1075,125497,Nippon India Small Cap Fund - Growth
2025-10-20,197.5258,125497,Nippon India Small Cap Fund - Growth
2025-10-23,198.7521,125497,Nippon India Small Cap Fund - Growth
2025-10-24,198.4115,125497,Nippon India Small Cap Fund - Growth
2025-10-27,199.7965,125497,Nippon India Small Cap Fund - Growth
2025-10-28,200.6348,125497,Nippon India Small Cap Fund - Growth
2025-10-29,201.0375,125497,Nippon India Small Cap Fund - Growth
2025-10-30,200.5185,125497,Nippon India Small Cap Fund - Growth
2025-10-31,199.8234,125497,Nippon India Small Cap Fund - Growth
2025-11-03,200.9709,125497,Nippon India Small Cap Fund - Growth
2025-11-04,200.4678,125497,Nippon India Small Cap Fund - Growth
2025-11-06,197.8032,125497,Nippon India Small Cap Fund - Growth
2025-11-07,197.315,125497,Nippon India Small Cap Fund - Growth
2025-11-10,196.2451,125497,Nippon India Small Cap Fund - Growth
2025-11-11,196.4486,125497,Nippon India Small Cap Fund - Growth
2025-11-12,196.884,125497,Nippon India Small Cap Fund - Growth
2025-11-13,196.5465,125497,Nippon India Small Cap Fund - Growth
2025-11-14,197.0676,125497,Nippon India Small Cap Fund - Growth
2025-11-17,197.9212,125497,Nippon India Small Cap Fund - Growth
2025-11-18,196.9478,125497,Nippon India Small Cap Fund - Growth
2025-11-19,196.528,125497,Nippon India Small Cap Fund - Growth
2025-11-20,196.0732,125497,Nippon India Small Cap Fund - Growth
2025-11-21,194.2517,125497,Nippon India Small Cap Fund - Growth
2025-11-24,193.9092,125497,Nippon India Small Cap Fund - Growth
2025-11-25,194.2042,125497,Nippon India Small Cap Fund - Growth
2025-11-26,195.8555,125497,Nippon India Small Cap Fund - Growth
2025-11-27,195.149,125497,Nippon India Small Cap Fund - Growth
2025-11-28,194.9784,125497,Nippon India Small Cap Fund - Growth
2025-11-30,194.979,125497,Nippon India Small Cap Fund - Growth
2025-12-01,195.3626,125497,Nippon India Small Cap Fund - Growth
2025-12-02,194.4312,125497,Nippon India Small Cap Fund - Growth
2025-12-03,194.3355,125497,Nippon India Small Cap Fund - Growth
2025-12-04,193.4599,125497,Nippon India Small Cap Fund - Growth
2025-12-05,193.1451,125497,Nippon India Small Cap Fund - Growth
2025-12-08,190.1591,125497,Nippon India Small Cap Fund - Growth
2025-12-09,191.3573,125497,Nippon India Small Cap Fund - Growth
2025-12-10,191.2557,125497,Nippon India Small Cap Fund - Growth
2025-12-11,191.4952,125497,Nippon India Small Cap Fund - Growth
2025-12-12,192.3377,125497,Nippon India Small Cap Fund - Growth
2025-12-15,193.1325,125497,Nippon India Small Cap Fund - Growth
2025-12-16,191.3143,125497,Nippon India Small Cap Fund - Growth
2025-12-17,190.0621,125497,Nippon India Small Cap Fund - Growth
2025-12-18,189.542,125497,Nippon India Small Cap Fund - Growth
2025-12-19,191.1157,125497,Nippon India Small Cap Fund - Growth
2025-12-22,192.2573,125497,Nippon India Small Cap Fund - Growth
2025-12-23,193.2652,125497,Nippon India Small Cap Fund - Growth
2025-12-24,193.2848,125497,Nippon India Small Cap Fund - Growth
2025-12-26,192.5913,125497,Nippon India Small Cap Fund - Growth
2025-12-29,192.541,125497,Nippon India Small Cap Fund - Growth
2025-12-30,191.9501,125497,Nippon India Small Cap Fund - Growth
2025-12-31,193.7724,125497,Nippon India Small Cap Fund - Growth
2026-01-01,193.6417,125497,Nippon India Small Cap Fund - Growth
2026-01-02,194.574,125497,Nippon India Small Cap Fund - Growth
2026-01-05,194.3786,125497,Nippon India Small Cap Fund - Growth
2026-01-06,193.7027,125497,Nippon India Small Cap Fund - Growth
2026-01-07,193.3173,125497,Nippon India Small Cap Fund - Growth
2026-01-08,190.16,125497,Nippon India Small Cap Fund - Growth
2026-01-09,187.0971,125497,Nippon India Small Cap Fund - Growth
2026-01-12,186.1837,125497,Nippon India Small Cap Fund - Growth
2026-01-13,187.6594,125497,Nippon India Small Cap Fund - Growth
2026-01-14,187.3375,125497,Nippon India Small Cap Fund - Growth
2026-01-16,186.9719,125497,Nippon India Small Cap Fund - Growth
2026-01-19,185.4042,125497,Nippon India Small Cap Fund - Growth
2026-01-20,181.835,125497,Nippon India Small Cap Fund - Growth
2026-01-21,181.5325,125497,Nippon India Small Cap Fund - Growth
2026-01-22,182.7544,125497,Nippon India Small Cap Fund - Growth
2026-01-23,179.8035,125497,Nippon India Small Cap Fund - Growth
2026-01-27,179.5515,125497,Nippon India Small Cap Fund - Growth
2026-01-28,181.0873,125497,Nippon India Small Cap Fund - Growth
2026-01-29,179.9408,125497,Nippon India Small Cap Fund - Growth
2026-01-30,183.3021,125497,Nippon India Small Cap Fund - Growth
2026-01-31,183.301,125497,Nippon India Small Cap Fund - Growth
2026-02-02,180.5424,125497,Nippon India Small Cap Fund - Growth
2026-02-03,186.7009,125497,Nippon India Small Cap Fund - Growth
2026-02-04,186.7774,125497,Nippon India Small Cap Fund - Growth
2026-02-05,185.6949,125497,Nippon India Small Cap Fund - Growth
2026-02-06,184.627,125497,Nippon India Small Cap Fund - Growth
2026-02-09,188.469,125497,Nippon India Small Cap Fund - Growth
2026-02-10,189.019,125497,Nippon India Small Cap Fund - Growth
2026-02-11,189.7464,125497,Nippon India Small Cap Fund - Growth
2026-02-12,189.6029,125497,Nippon India Small Cap Fund - Growth
2026-02-13,187.236,125497,Nippon India Small Cap Fund - Growth
2026-02-16,185.8471,125497,Nippon India Small Cap Fund - Growth
2026-02-17,187.6437,125497,Nippon India Small Cap Fund - Growth
2026-02-18,188.2128,125497,Nippon India Small Cap Fund - Growth
2026-02-19,186.6666,125497,Nippon India Small Cap Fund - Growth
2026-02-20,186.2228,125497,Nippon India Small Cap Fund - Growth
2026-02-23,187.5721,125497,Nippon India Small Cap Fund - Growth
2026-02-24,186.208,125497,Nippon India Small Cap Fund - Growth
2026-02-25,186.0488,125497,Nippon India Small Cap Fund - Growth
2026-02-26,186.095,125497,Nippon India Small Cap Fund - Growth
2026-02-27,184.7581,125497,Nippon India Small Cap Fund - Growth
2026-02-28,184.7579,125497,Nippon India Small Cap Fund - Growth
2026-03-02,181.3175,125497,Nippon India Small Cap Fund - Growth
2026-03-04,177.9961,125497,Nippon India Small Cap Fund - Growth
2026-03-05,179.3239,125497,Nippon India Small Cap Fund - Growth
2026-03-06,178.9784,125497,Nippon India Small Cap Fund - Growth
2026-03-09,175.7742,125497,Nippon India Small Cap Fund - Growth
2026-03-10,178.8419,125497,Nippon India Small Cap Fund - Growth
2026-03-11,178.3891,125497,Nippon India Small Cap Fund - Growth
2026-03-12,177.9888,125497,Nippon India Small Cap Fund - Growth
2026-03-13,173.9754,125497,Nippon India Small Cap Fund - Growth
2026-03-16,173.8198,125497,Nippon India Small Cap Fund - Growth
2026-03-17,174.0628,125497,Nippon India Small Cap Fund - Growth
2026-03-18,177.4908,125497,Nippon India Small Cap Fund - Growth
2026-03-19,173.9004,125497,Nippon India Small Cap Fund - Growth
2026-03-20,174.6205,125497,Nippon India Small Cap Fund - Growth
2026-03-23,169.1091,125497,Nippon India Small Cap Fund - Growth
2026-03-24,172.0049,125497,Nippon India Small Cap Fund - Growth
2026-03-25,175.4211,125497,Nippon India Small Cap Fund - Growth
2026-03-27,172.4739,125497,Nippon India Small Cap Fund - Growth
2026-03-30,169.3708,125497,Nippon India Small Cap Fund - Growth
2026-03-31,169.3706,125497,Nippon India Small Cap Fund - Growth
2026-04-01,173.782,125497,Nippon India Small Cap Fund - Growth
2026-04-02,173.8471,125497,Nippon India Small Cap Fund - Growth
2026-04-06,174.9151,125497,Nippon India Small Cap Fund - Growth
2026-04-07,174.8342,125497,Nippon India Small Cap Fund - Growth
2026-04-08,180.5783,125497,Nippon India Small Cap Fund - Growth
2026-04-09,181.2455,125497,Nippon India Small Cap Fund - Growth
2026-04-10,184.6967,125497,Nippon India Small Cap Fund - Growth
2026-04-13,184.3491,125497,Nippon India Small Cap Fund - Growth
2026-04-15,187.2786,125497,Nippon India Small Cap Fund - Growth
2026-04-16,188.3316,125497,Nippon India Small Cap Fund - Growth
2026-04-17,190.5242,125497,Nippon India Small Cap Fund - Growth
2026-04-20,191.0583,125497,Nippon India Small Cap Fund - Growth
2026-04-21,192.6397,125497,Nippon India Small Cap Fund - Growth
2026-04-22,194.1928,125497,Nippon India Small Cap Fund - Growth
2026-04-23,193.0317,125497,Nippon India Small Cap Fund - Growth
2026-04-24,191.0425,125497,Nippon India Small Cap Fund - Growth
2026-04-27,193.8317,125497,Nippon India Small Cap Fund - Growth
2026-04-28,193.4843,125497,Nippon India Small Cap Fund - Growth
2026-04-29,194.1523,125497,Nippon India Small Cap Fund - Growth
2026-04-30,193.4131,125497,Nippon India Small Cap Fund - Growth
2026-05-04,195.4469,125497,Nippon India Small Cap Fund - Growth
2026-05-05,194.5618,125497,Nippon India Small Cap Fund - Growth
2026-05-06,196.0036,125497,Nippon India Small Cap Fund - Growth
2026-05-07,197.4753,125497,Nippon India Small Cap Fund - Growth
2026-05-08,196.8821,125497,Nippon India Small Cap Fund - Growth
2026-05-11,195.586,125497,Nippon India Small Cap Fund - Growth
2026-05-12,190.6152,125497,Nippon India Small Cap Fund - Growth
2026-05-13,190.464,125497,Nippon India Small Cap Fund - Growth
2026-05-14,189.9345,125497,Nippon India Small Cap Fund - Growth
2026-05-15,190.2405,125497,Nippon India Small Cap Fund - Growth
2019-05-20,77.5888,120716,UTI Nifty 50 Index Fund - Growth
2019-05-21,76.8068,120716,UTI Nifty 50 Index Fund - Growth
2019-05-22,77.0757,120716,UTI Nifty 50 Index Fund - Growth
2019-05-23,76.5454,120716,UTI Nifty 50 Index Fund - Growth
2019-05-24,77.7724,120716,UTI Nifty 50 Index Fund - Growth
2019-05-27,78.3011,120716,UTI Nifty 50 Index Fund - Growth
2019-05-28,78.3316,120716,UTI Nifty 50 Index Fund - Growth
2019-05-29,77.8877,120716,UTI Nifty 50 Index Fund - Growth
2019-05-30,78.4436,120716,UTI Nifty 50 Index Fund - Growth
2019-05-31,78.2919,120716,UTI Nifty 50 Index Fund - Growth
2019-06-03,79.3845,120716,UTI Nifty 50 Index Fund - Growth
2019-06-04,78.9756,120716,UTI Nifty 50 Index Fund - Growth
2019-06-06,77.808,120716,UTI Nifty 50 Index Fund - Growth
2019-06-07,77.9842,120716,UTI Nifty 50 Index Fund - Growth
2019-06-10,78.3241,120716,UTI Nifty 50 Index Fund - Growth
