date,scheme_code,fund_name,rolling_1y_return_pct
2022-12-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,5.9308
2022-12-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.5603
2022-12-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.2465
2022-12-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.9625
2022-12-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.6266
2022-12-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.5527
2023-01-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.5786
2023-01-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,6.8688
2023-01-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,5.8782
2023-01-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,5.64
2023-01-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.9559
2023-01-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.7423
2023-01-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.6374
2023-01-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.8542
2023-01-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.6592
2023-01-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.8362
2023-01-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.4132
2023-01-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.0075
2023-01-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.7604
2023-01-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.2057
2023-01-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,-0.2265
2023-01-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,-0.0102
2023-01-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.0672
2023-01-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.7681
2023-01-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.1479
2023-01-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.1905
2023-01-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,4.0295
2023-02-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.9868
2023-02-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.9619
2023-02-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,5.4487
2023-02-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.484
2023-02-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.8424
2023-02-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.5433
2023-02-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.9128
2023-02-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.958
2023-02-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,4.2653
2023-02-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,4.8733
2023-02-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,4.2345
2023-02-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.5026
2023-02-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,4.3447
2023-02-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,6.9691
2023-02-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.7306
2023-02-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.3009
2023-02-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.1537
2023-02-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.0562
2023-02-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.0073
2023-02-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.166
2023-03-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.2065
2023-03-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.5735
2023-03-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,6.5822
2023-03-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,6.4287
2023-03-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.8919
2023-03-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.5898
2023-03-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.1643
2023-03-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.1242
2023-03-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.4054
2023-03-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,4.7903
2023-03-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.3006
2023-03-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.7738
2023-03-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.6263
2023-03-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,3.6177
2023-03-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.9764
2023-03-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,-0.2986
2023-03-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,-0.086
2023-03-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,-0.9912
2023-03-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,-0.7899
2023-03-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.0939
2023-03-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.1439
2023-04-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.959
2023-04-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.2766
2023-04-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.5112
2023-04-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.8481
2023-04-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.2238
2023-04-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,-0.42
2023-04-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.2026
2023-04-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.3588
2023-04-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.0478
2023-04-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,-0.0091
2023-04-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,0.6431
2023-04-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,1.4752
2023-04-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,2.4801
2023-04-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,4.435
2023-04-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,6.0225
2023-04-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,5.5221
2023-04-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,4.8601
2023-05-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,6.6905
2023-05-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.7183
2023-05-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.1474
2023-05-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.0617
2023-05-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,6.8979
2023-05-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,7.7969
2023-05-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.3
2023-05-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.731
2023-05-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.8053
2023-05-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.1517
2023-05-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.4473
2023-05-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.2281
2023-05-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.4153
2023-05-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.351
2023-05-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,17.2492
2023-05-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,17.0199
2023-05-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.6379
2023-05-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.9932
2023-05-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,18.2325
2023-05-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.5353
2023-05-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.1213
2023-05-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.2055
2023-06-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.5487
2023-06-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.813
2023-06-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.8924
2023-06-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.8009
2023-06-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.916
2023-06-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.7804
2023-06-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.6472
2023-06-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.1726
2023-06-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.9687
2023-06-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.2702
2023-06-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.309
2023-06-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.2876
2023-06-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.8334
2023-06-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.3752
2023-06-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.9557
2023-06-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.6121
2023-06-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.5108
2023-06-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.2113
2023-06-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.5747
2023-06-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.2983
2023-06-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.502
2023-07-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.2138
2023-07-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.5078
2023-07-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.5322
2023-07-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.0183
2023-07-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.3699
2023-07-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.6265
2023-07-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.3909
2023-07-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.3615
2023-07-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.7957
2023-07-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.3848
2023-07-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.2056
2023-07-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.7707
2023-07-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.3207
2023-07-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.4695
2023-07-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.7167
2023-07-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.435
2023-07-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.6335
2023-07-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.5042
2023-07-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,21.3067
2023-07-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.9197
2023-07-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.8885
2023-08-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,18.9511
2023-08-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,18.3819
2023-08-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,18.5758
2023-08-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,18.2576
2023-08-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.7276
2023-08-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.021
2023-08-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.239
2023-08-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.68
2023-08-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.7721
2023-08-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.8593
2023-08-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.9344
2023-08-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.4872
2023-08-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.1047
2023-08-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.7998
2023-08-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.5671
2023-08-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.0503
2023-08-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.0011
2023-08-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.1923
2023-08-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.6008
2023-08-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.4857
2023-08-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.9643
2023-08-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.256
2023-09-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.8165
2023-09-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.1203
2023-09-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.979
2023-09-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.3252
2023-09-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.3623
2023-09-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.9177
2023-09-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.1106
2023-09-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.1592
2023-09-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.8003
2023-09-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.8655
2023-09-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.1494
2023-09-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.1625
2023-09-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.0313
2023-09-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.5493
2023-09-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.9458
2023-09-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.1365
2023-09-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.4935
2023-09-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.5628
2023-09-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.7321
2023-10-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.6642
2023-10-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.0726
2023-10-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.7861
2023-10-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.4852
2023-10-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.6682
2023-10-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,18.0111
2023-10-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.8233
2023-10-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,18.1515
2023-10-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.2562
2023-10-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.7621
2023-10-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.3394
2023-10-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.0123
2023-10-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.4912
2023-10-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.0733
2023-10-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.2656
2023-10-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.2759
2023-10-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.9051
2023-10-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.9019
2023-10-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.2662
2023-10-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.59
2023-11-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.0009
2023-11-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.3617
2023-11-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.3514
2023-11-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.0702
2023-11-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.6582
2023-11-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.0449
2023-11-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.1497
2023-11-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.4975
2023-11-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.2118
2023-11-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.9871
2023-11-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.7681
2023-11-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,10.3642
2023-11-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.225
2023-11-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.8386
2023-11-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.5559
2023-11-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.4652
2023-11-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,8.8133
2023-11-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,9.5498
2023-11-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.5876
2023-11-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.2745
2023-12-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,11.878
2023-12-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.8498
2023-12-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.591
2023-12-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.7353
2023-12-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,13.2002
2023-12-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.7208
2023-12-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.5443
2023-12-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.7554
2023-12-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,12.8342
2023-12-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,14.5729
2023-12-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.5679
2023-12-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.0553
2023-12-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,16.9507
2023-12-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.2986
2023-12-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.1805
2023-12-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,15.3677
2023-12-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,17.3999
2023-12-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.5131
2023-12-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.2046
2023-12-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.1737
2024-01-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.4503
2024-01-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.504
2024-01-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,21.8326
2024-01-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,21.2187
2024-01-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.7221
2024-01-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.6858
2024-01-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.4128
2024-01-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.3855
2024-01-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.9394
2024-01-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,21.0769
2024-01-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.4815
2024-01-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.4654
2024-01-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,21.7849
2024-01-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.549
2024-01-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,21.7496
2024-01-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.7133
2024-01-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,21.1805
2024-01-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,19.9466
2024-01-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.5278
2024-01-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.2504
2024-01-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.6398
2024-02-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.8491
2024-02-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.2606
2024-02-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,21.1907
2024-02-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.0806
2024-02-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.6295
2024-02-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.5018
2024-02-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.5704
2024-02-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.5257
2024-02-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.5747
2024-02-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.171
2024-02-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.8947
2024-02-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.2769
2024-02-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.0441
2024-02-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.4113
2024-02-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.4592
2024-02-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.633
2024-02-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.2117
2024-02-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.5834
2024-02-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.3332
2024-02-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.813
2024-02-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.6163
2024-03-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.3192
2024-03-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.8232
2024-03-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,28.5044
2024-03-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.4978
2024-03-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.9458
2024-03-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.5569
2024-03-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,30.2377
2024-03-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,27.1892
2024-03-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.0018
2024-03-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.3025
2024-03-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.6523
2024-03-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.9958
2024-03-20,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.2809
2024-03-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,27.5531
2024-03-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.9746
2024-03-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,30.2748
2024-03-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,31.5362
2024-03-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,32.6379
2024-03-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,31.7504
2024-04-01,119063,HDFC Nifty 50 Index Fund - Direct Plan,33.4203
2024-04-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,32.4409
2024-04-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,31.9884
2024-04-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,33.0305
2024-04-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,34.0571
2024-04-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,34.6427
2024-04-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,34.7734
2024-04-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,34.4172
2024-04-12,119063,HDFC Nifty 50 Index Fund - Direct Plan,30.8947
2024-04-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.174
2024-04-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,27.2898
2024-04-18,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.1117
2024-04-19,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.8014
2024-04-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,27.1756
2024-04-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.7062
2024-04-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.7767
2024-04-25,119063,HDFC Nifty 50 Index Fund - Direct Plan,28.6024
2024-04-26,119063,HDFC Nifty 50 Index Fund - Direct Plan,28.083
2024-04-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.6618
2024-04-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.3995
2024-05-02,119063,HDFC Nifty 50 Index Fund - Direct Plan,29.6435
2024-05-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,27.7938
2024-05-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,27.4189
2024-05-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.3326
2024-05-08,119063,HDFC Nifty 50 Index Fund - Direct Plan,25.617
2024-05-09,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.6192
2024-05-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.7902
2024-05-13,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.4533
2024-05-14,119063,HDFC Nifty 50 Index Fund - Direct Plan,22.9602
2024-05-15,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.1342
2024-05-16,119063,HDFC Nifty 50 Index Fund - Direct Plan,23.9659
2024-05-17,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.2989
2024-05-21,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.3104
2024-05-22,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.8782
2024-05-23,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.7947
2024-05-24,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.1653
2024-05-27,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.545
2024-05-28,119063,HDFC Nifty 50 Index Fund - Direct Plan,27.0272
2024-05-29,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.3703
2024-05-30,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.6582
2024-05-31,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.261
2024-06-03,119063,HDFC Nifty 50 Index Fund - Direct Plan,28.0539
2024-06-04,119063,HDFC Nifty 50 Index Fund - Direct Plan,20.9731
2024-06-05,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.7799
2024-06-06,119063,HDFC Nifty 50 Index Fund - Direct Plan,24.6722
2024-06-07,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.5483
2024-06-10,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.1385
2024-06-11,119063,HDFC Nifty 50 Index Fund - Direct Plan,26.8039
