date,nav,scheme_code,fund_name
2024-11-05,232.8985,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-06,235.5534,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-07,232.8305,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-08,232.338,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-11,232.2676,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-12,229.7877,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-13,226.6671,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-14,226.4552,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-18,225.6924,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-19,226.3169,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-21,224.6933,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-22,230.0466,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-25,233.0706,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-26,232.8056,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-27,233.5776,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-28,230.1055,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-11-29,232.1903,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-02,233.5818,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-03,235.3219,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-04,235.4195,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-05,237.7362,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-06,237.4403,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-09,236.871,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-10,236.7831,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-11,237.087,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-12,236.1902,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-13,238.3017,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-16,237.3347,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-17,234.1362,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-18,232.8127,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-19,230.4333,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-20,226.9265,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-23,228.519,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-24,228.2691,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-26,228.4835,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-27,229.091,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-30,227.4654,119063,HDFC Nifty 50 Index Fund - Direct Plan
2024-12-31,227.4628,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-01,228.4047,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-02,232.6911,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-03,230.9205,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-06,227.1778,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-07,228.0598,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-08,227.8758,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-09,226.312,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-10,225.3968,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-13,222.0696,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-14,222.9345,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-15,223.29,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-16,224.2368,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-17,223.3982,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-20,224.756,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-21,221.6665,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-22,222.9222,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-23,223.4019,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-24,222.3117,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-27,219.777,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-28,221.0075,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-29,223.0092,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-30,223.839,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-01-31,226.3887,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-03,224.968,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-04,228.6062,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-05,228.1914,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-06,227.3193,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-07,226.9838,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-10,225.2631,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-11,222.2763,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-12,222.1491,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-13,222.0138,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-14,221.0309,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-17,221.3186,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-18,221.1802,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-19,221.0597,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-20,220.8681,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-21,219.7375,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-24,217.3975,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-25,217.3403,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-27,217.3128,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-02-28,213.2629,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-03,213.2069,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-04,212.8524,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-05,215.305,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-06,217.301,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-07,217.3771,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-10,216.4846,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-11,216.857,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-12,216.592,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-13,215.8845,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-17,216.9549,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-18,220.0907,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-19,220.796,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-20,223.522,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-21,225.0586,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-24,228.0239,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-25,228.1219,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-26,226.3685,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-27,227.3658,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-28,226.6648,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-03-31,226.6637,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-01,223.2461,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-02,224.8507,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-03,224.0569,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-04,220.7303,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-07,213.5667,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-08,217.1676,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-09,215.8433,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-11,219.9803,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-15,224.7899,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-16,225.8356,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-17,229.8278,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-21,232.462,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-22,232.8617,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-23,234.4184,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-24,233.6249,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-25,231.6268,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-28,234.4494,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-29,234.5196,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-04-30,234.5014,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-02,234.6191,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-05,235.7181,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-06,234.9315,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-07,235.2655,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-08,233.9081,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-09,231.3524,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-12,240.1835,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-13,236.8437,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-14,237.6957,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-15,241.4996,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-16,241.221,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-19,240.5007,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-20,237.979,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-21,239.2261,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-22,237.2612,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-23,239.6057,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-26,241.028,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-27,239.3407,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-28,238.783,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-29,239.5762,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-05-30,238.9689,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-02,238.6309,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-03,237.0367,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-04,237.8766,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-05,239.1351,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-06,241.5645,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-09,242.5253,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-10,242.5537,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-11,242.9105,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-12,240.471,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-13,238.847,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-16,241.0395,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-17,240.141,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-18,239.7412,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-19,239.5586,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-20,242.6353,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-23,241.3228,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-24,242.0197,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-25,243.9512,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-26,246.8836,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-27,248.1152,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-06-30,246.946,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-01,247.1832,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-02,246.3287,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-03,245.8633,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-04,246.4609,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-07,246.4719,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-08,247.076,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-09,246.6264,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-10,245.4687,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-11,243.4938,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-14,242.8378,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-15,243.9314,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-16,244.11,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-17,243.1377,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-18,241.8836,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-21,243.0602,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-22,242.7709,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-23,244.3043,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-24,242.7936,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-25,240.7198,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-28,239.239,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-29,240.5912,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-30,240.9178,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-07-31,240.0786,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-01,238.1735,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-04,239.6904,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-05,238.9819,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-06,238.279,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-07,238.4896,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-08,236.2524,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-11,238.3957,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-12,237.6248,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-13,238.9018,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-14,239.1029,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-18,241.4785,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-19,242.4988,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-20,243.1746,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-21,243.5204,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-22,241.4473,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-25,242.3905,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-26,239.9102,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-28,237.86,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-08-29,237.1408,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-01,239.058,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-02,238.6157,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-03,239.9275,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-04,240.1574,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-05,240.221,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-08,240.5287,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-09,241.4537,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-10,242.4669,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-11,242.7794,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-12,243.8312,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-15,243.3926,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-16,245.0388,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-17,245.9221,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-18,246.8267,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-19,245.8881,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-22,244.6735,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-23,244.3534,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-24,243.2588,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-25,241.6453,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-26,239.3506,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-09-30,238.9073,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-01,241.0945,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-03,241.6546,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-06,243.431,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-07,243.7273,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-08,243.1224,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-09,244.4368,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-10,245.4408,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-13,244.8738,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-14,244.0781,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-15,245.8286,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-16,248.3675,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-17,249.6025,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-20,250.9125,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-23,251.3765,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-24,250.4408,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-27,252.2708,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-28,251.9798,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-29,253.121,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-30,251.4103,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-10-31,249.8968,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-03,250.2933,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-04,248.6837,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-06,247.8268,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-07,247.7336,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-10,248.5695,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-11,249.7403,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-12,251.4934,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-13,251.524,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-14,251.8208,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-17,252.8216,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-18,251.8189,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-19,253.2021,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-20,254.5559,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-21,253.3486,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-24,252.2881,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-25,251.5532,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-26,254.666,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-27,254.7643,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-11-28,254.64,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-01,254.3716,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-02,252.975,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-03,252.5242,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-04,252.9873,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-05,254.4687,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-08,252.2695,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-09,251.0935,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-10,250.2987,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-11,251.6632,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-12,253.1033,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-15,252.9081,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-16,251.2821,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-17,250.8765,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-18,250.846,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-19,252.3104,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-22,254.3065,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-23,254.3515,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-24,254.0096,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-26,253.037,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-29,252.0592,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-30,252.0234,119063,HDFC Nifty 50 Index Fund - Direct Plan
2025-12-31,253.8755,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-01,254.0383,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-02,255.8052,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-05,255.0409,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-06,254.3436,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-07,253.9734,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-08,251.409,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-09,249.5268,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-12,250.562,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-13,249.9982,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-14,249.3488,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-16,249.7762,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-19,248.7156,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-20,245.2843,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-21,244.5535,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-22,245.8383,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-23,243.4927,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-27,244.7179,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-28,246.3425,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-29,247.0812,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-01-30,246.125,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-02,243.864,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-03,250.0704,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-04,250.5397,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-05,249.2693,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-06,249.8009,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-09,251.5148,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-10,252.1728,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-11,252.3528,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-12,250.9264,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-13,247.6596,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-16,249.7141,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-17,250.1273,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-18,251.0643,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-19,247.5171,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-20,248.6516,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-23,250.0247,119063,HDFC Nifty 50 Index Fund - Direct Plan
2026-02-24,247.221,119063,HDFC Nifty 50 Index Fund - Direct Plan
