scheme_code,scheme_name,isin_growth,isin_div_reinvestment
146175,SBI Debt Fund Series - C - 38 (389 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146075,Tata Ultra Short Term Fund-Direct Plan-Growth,INF277K011T0,
146176,SBI Debt Fund Series - C - 38 (389 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146076,TATA Ultra Short Term Fund Direct Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option,,INF277K013T6
146177,SBI Debt Fund Series C - 39 (88 Days) - Direct Plan - Growth,,
146081,IDFC Fixed Term Plan Series 167 REGULAR PLAN QUARTERLY-IDCW (1202 days),,
146178,SBI Debt Fund Series C - 39 (88 Days) - Regular Plan - Growth,,
146082,IDFC Fixed Term Plan Series 167 REGULAR PLAN HALF YEARLY-IDCW (1202 days),,
146179,SBI Debt Fund Series C - 39 (88 Days) - Regular Plan - Dividend Payout,,
146087,IDFC Fixed Term Plan Series 167 REGULAR PLAN-GROWTH (1202 days),,
146180,SBI Debt Fund Series C - 39 (88 Days) - Direct Plan - Dividend Payout,,
146088,IDFC Fixed Term Plan Series 167 DIRECT PLAN-GROWTH (1202 days),,
146183,BANDHAN Overnight Fund - Direct Plan - Monthly IDCW,INF194KB1496,INF194KB1504
146101,HSBC FTS 137 - IDCW Direct Plan - Tenure 1187 Days - Maturity: 18-Apr-2022,,
146184,BANDHAN Overnight Fund - Direct Plan - Periodic IDCW,INF194KB1520,INF194KB1538
146102,HSBC Fixed Term Series 137 Direct Plan Growth Option,,
146185,BANDHAN Overnight Fund - Regular Plan - Monthly IDCW,INF194KB1363,INF194KB1371
146103,HSBC FTS 137 - IDCW - Tenure 1187 Days - Maturity: 18-Apr-2022,,
146186,BANDHAN Overnight Fund - REGULAR PLAN PERIODIC IDCW,INF194KB1397,INF194KB1405
146104,HSBC Fixed Term Series 137 - Growth Option,,
146187,BANDHAN Overnight Fund - Regular Plan - Growth,INF194KB1314,
146110,ICICI Prudential Fixed Maturity Plan - Series 84 - 1188 Days Plan Z - Half Yearly IDCW Option,,
146188,BANDHAN Overnight Fund - Regular Plan - Daily IDCW,INF194KB1330,INF194KB1348
146111,ICICI Prudential Fixed Maturity Plan - Series 84 - 1188 Days Plan Z - Quarterly IDCW Option,,
146189,BANDHAN Overnight Fund - Regular Plan - Weekly IDCW,INF194KB1421,INF194KB1439
146112,ICICI Prudential Fixed Maturity Plan - Series 84 - 1188 Days Plan Z - Cumulative Option,,
146190,BANDHAN Overnight Fund - Direct Plan - Daily IDCW,INF194KB1462,INF194KB1470
146113,ICICI Prudential Fixed Maturity Plan - Series 84 - 1188 Days Plan Z - Direct Plan Cumulative Option,,
146191,BANDHAN Overnight Fund - Direct Plan - Growth,INF194KB1447,
146115,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Cumulative Option,,
146192,BANDHAN Overnight Fund - Direct Plan - Weekly IDCW,INF194KB1553,INF194KB1561
146116,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Direct Plan Quarterly IDCW Option,,
146193,Edelweiss Small Cap Fund - Regular Plan - Growth,INF754K01JJ4,
146117,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Direct Plan Cumulative Option,,
146194,Edelweiss Small Cap Fund - Regular Plan - IDCW Option,INF754K01JK2,INF754K01JL0
146118,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Half Yearly IDCW Option,,
146196,Edelweiss Small Cap Fund - Direct Plan - Growth,INF754K01JN6,
146119,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Quarterly IDCW Option,,
146197,Edelweiss Small Cap Fund - Direct Plan - IDCW Option,INF754K01JO4,INF754K01JP1
146127,CANARA ROBECO SMALL CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01JF9,
146201,Aditya Birla Sun Life Dual Advantage Fund- Series 2 - Direct Plan - Growth,,
146128,CANARA ROBECO SMALL CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),INF760K01JG7,INF760K01JH5
146203,Aditya Birla Sun Life Dual Advantage Fund - Series 2 - Regular Plan - Growth,,
146130,CANARA ROBECO SMALL CAP FUND - DIRECT PLAN - GROWTH OPTION,INF760K01JC6,
146204,Aditya Birla Sun Life Dual Advantage Fund - Series 2 - Regular - IDCW,,
146131,CANARA ROBECO SMALL CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01JD4,INF760K01JE2
146205,Aditya Birla Sun Life Dual Advantage Fund - Series 2 - Direct - IDCW,,
146133,Aditya Birla Sun Life Fixed Term Plan - Series SA (1180 days) -  Regular - Payout of IDCW,,
146207,SBI Corporate Bond Fund - Regular Plan - Growth,INF200KA1YM5,
146134,Aditya Birla Sun Life Fixed Term Plan - Series SA (1180 days) - Direct Plan-Growth,,
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YN3,INF200KA1YO1
146135,Aditya Birla Sun Life Fixed Term Plan - Series SA (1180 days) - Direct - Payout of IDCW,,
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YP8,INF200KA1YQ6
146136,Aditya Birla Sun Life Fixed Term Plan - Series SA (1180 days) - Regular Plan-Growth,,
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YS2,INF200KA1YT0
146137,Kotak Overnight Fund-Regular Plan- Weekly  Payout of Income Distribution cum capital withdrawal option,,
146215,SBI Corporate Bond Fund - Direct Plan - Growth,INF200KA1YR4,
146138,Kotak Overnight Fund-Regular Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,,INF174KA1BB8
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YU8,INF200KA1YV6
146139,Kotak Overnight Fund-Direct Plan-WEEKLY Dividend Payout Option,,
146218,Motilal Oswal Liquid Fund Direct - IDCW  Quarterly Payout/Reinvestment,INF247L01791,INF247L01783
146140,Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option,,INF174KA1BE2
146220,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,INF247L01841,INF247L01833
146141,Kotak Overnight Fund -Direct Plan-Growth Option,INF174KA1BF9,
146222,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,INF247L01866,INF247L01858
146142,Kotak Overnight Fund -Regular plan-Growth Option,INF174KA1BC6,
146223,Motilal Oswal Liquid Fund Direct - IDCW Monthly Payout/Reinvestment,INF247L01775,INF247L01767
146144,HDFC FMP 1182D January 2019 (1) - Quarterly IDCW Option,,
146224,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,,INF247L01874
146145,HDFC FMP 1182D January 2019 (1) - Growth Option - Direct Plan,,
146226,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,,INF247L01759
146146,HDFC FMP 1182D January 2019 (1) - IDCW Option,,
146227,Motilal Oswal Liquid Fund Regular - IDCW Daily Reinvestment,,INF247L01817
146147,HDFC FMP 1182D January 2019 (1) - Growth Option,,
146228,Motilal Oswal Liquid Fund Direct - IDCW Reinvestment,,INF247L01742
146148,HDFC FMP 1182D January 2019 (1) - Quarterly IDCW Option - Direct Plan,,
146229,Motilal Oswal Liquid Fund Direct - IDCW Weekly Reinvestment,,INF247L01809
146149,HDFC FMP 1175D January 2019 (1) - IDCW Option - Direct Plan,,
146230,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,,INF247L01825
146152,HDFC FMP 1175D January 2019 (1) - IDCW Option,,
146239,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Quarterly IDCW,,
146153,HDFC FMP 1175D January 2019 (1) - Growth Option,,
146241,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Quarterly IDCW,,
146154,HDFC FMP 1175D January 2019 (1) - Quarterly IDCW Option - Direct Plan,,
146242,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Maturity IDCW,,
146155,HDFC FMP 1175D January 2019 (1) - Growth Option - Direct Plan,,
146243,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Maturity IDCW,,
146156,HDFC FMP 1175D January 2019 (1) - Quarterly IDCW Option,,
146244,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Flexi IDCW,,
146157,Axis Fixed Term Plan - Series 100 (1172 Days) - Direct Plan - Growth Option,,
146245,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Growth Option,,
146159,Axis Fixed Term Plan - Series 100 (1172 Days) - Direct Plan - Regular Dividend Option,,
146246,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Annual IDCW,,
146160,Axis Fixed Term Plan - Series 100 (1172 Days) - Regular Plan - Growth Option,,
146247,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Growth Option,,
146162,Axis Fixed Term Plan Series 100 (1172 Days) - Regular Plan - Regular IDCW,,
146248,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Annual IDCW,,
146163,Axis Fixed Term Plan Series 100 (1172 Days) - Regular Plan - Quarterly IDCW,,
146255,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Cumulative Option,,
146169,Nippon India Fixed Horizon Fund XXXX - Series 14 - Growth Option,,
146256,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Cumulative Option,,
146170,Reliance Fixed Horizon Fund XXXX - Series 14 - Direct Plan - Dividend Payout Option,,
146257,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Quarterly IDCW Option,,
146171,NIPPON INDIA FIXED HORIZON FUND - XXXX - SERIES 14 - IDCW Option,,
146258,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Half Yearly IDCW Option,,
146172,Nippon India Fixed Horizon Fund XXXX - Series 14 - Direct Plan - Growth Option,,
146259,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Quarterly IDCW Option,,
146173,SBI Debt Fund Series C - 38 (389 Days) - Regular Plan - Growth,,
146260,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Half Yearly IDCW Option,,
146174,SBI Debt Fund Series C - 38 (389 Days) - Direct Plan - Growth,,
146261,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Growth Option,,
146175,SBI Debt Fund Series - C - 38 (389 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146262,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Annual IDCW,,
146176,SBI Debt Fund Series - C - 38 (389 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146263,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Flexi IDCW,,
146177,SBI Debt Fund Series C - 39 (88 Days) - Direct Plan - Growth,,
146264,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Growth Option,,
146178,SBI Debt Fund Series C - 39 (88 Days) - Regular Plan - Growth,,
146265,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Quarterly IDCW,,
146179,SBI Debt Fund Series C - 39 (88 Days) - Regular Plan - Dividend Payout,,
146266,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Maturity IDCW,,
146180,SBI Debt Fund Series C - 39 (88 Days) - Direct Plan - Dividend Payout,,
146268,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Maturity IDCW,,
146183,BANDHAN Overnight Fund - Direct Plan - Monthly IDCW,INF194KB1496,INF194KB1504
146269,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Annual IDCW,,
146184,BANDHAN Overnight Fund - Direct Plan - Periodic IDCW,INF194KB1520,INF194KB1538
146270,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Quarterly IDCW,,
146185,BANDHAN Overnight Fund - Regular Plan - Monthly IDCW,INF194KB1363,INF194KB1371
146271,Nippon India ETF Nifty Midcap 150,INF204KB1V68,
146186,BANDHAN Overnight Fund - REGULAR PLAN PERIODIC IDCW,INF194KB1397,INF194KB1405
146276,HDFC FMP 1168D January 2019 (1) - IDCW Option - Direct Plan,,
146187,BANDHAN Overnight Fund - Regular Plan - Growth,INF194KB1314,
146277,HDFC FMP 1168D January 2019 (1) - Growth Option - Direct Plan,,
146188,BANDHAN Overnight Fund - Regular Plan - Daily IDCW,INF194KB1330,INF194KB1348
146278,HDFC FMP 1168D January 2019 (1) - Quarterly IDCW Option - Direct Plan,,
146189,BANDHAN Overnight Fund - Regular Plan - Weekly IDCW,INF194KB1421,INF194KB1439
146279,HDFC FMP 1168D January 2019 (1) - IDCW Option,,
146190,BANDHAN Overnight Fund - Direct Plan - Daily IDCW,INF194KB1462,INF194KB1470
146280,HDFC FMP 1168D January 2019 (1) - Growth Option,,
146191,BANDHAN Overnight Fund - Direct Plan - Growth,INF194KB1447,
146281,HDFC FMP 1168D January 2019 (1) - Quarterly IDCW Option,,
146192,BANDHAN Overnight Fund - Direct Plan - Weekly IDCW,INF194KB1553,INF194KB1561
146282,kotak FMP Series 259-Regular Plan-Payout of Income Distribution cum capital withdrawal option,,
146193,Edelweiss Small Cap Fund - Regular Plan - Growth,INF754K01JJ4,
146283,kotak FMP Series 259-Regular Plan-Growth Option,,
146194,Edelweiss Small Cap Fund - Regular Plan - IDCW Option,INF754K01JK2,INF754K01JL0
146284,kotak FMP Series 259 -Direct Plan-Growth Option,,
146196,Edelweiss Small Cap Fund - Direct Plan - Growth,INF754K01JN6,
146286,SBI Debt Fund Series - C - 40 (1177 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146197,Edelweiss Small Cap Fund - Direct Plan - IDCW Option,INF754K01JO4,INF754K01JP1
146287,SBI Debt Fund Series - C - 40 (1177 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146201,Aditya Birla Sun Life Dual Advantage Fund- Series 2 - Direct Plan - Growth,,
146288,SBI Debt Fund Series C - 40 - (1177 Days) - Regular Plan - Growth,,
146203,Aditya Birla Sun Life Dual Advantage Fund - Series 2 - Regular Plan - Growth,,
146289,SBI Debt Fund Series C - 40- (1177 Days) - Direct Plan - Growth,,
146204,Aditya Birla Sun Life Dual Advantage Fund - Series 2 - Regular - IDCW,,
146294,Union Arbitrage Fund - Regular Plan - Growth Option,INF582M01EW9,
146205,Aditya Birla Sun Life Dual Advantage Fund - Series 2 - Direct - IDCW,,
146295,Union Arbitrage Fund - Regular Plan - IDCW Option,INF582M01EY5,INF582M01EX7
146207,SBI Corporate Bond Fund - Regular Plan - Growth,INF200KA1YM5,
146296,Union Arbitrage Fund - Direct Plan - IDCW Option,INF582M01EU3,INF582M01ET5
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YN3,INF200KA1YO1
146297,Union Arbitrage Fund - Direct Plan - Growth Option,INF582M01ES7,
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YP8,INF200KA1YQ6
146299,Nippon India Fixed Horizon Fund XXXX - Series 15 - Direct Plan - Growth Option,,
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YS2,INF200KA1YT0
146300,NIPPON INDIA FIXED HORIZON FUND - XXXX - SERIES 15 - IDCW Option,,
146215,SBI Corporate Bond Fund - Direct Plan - Growth,INF200KA1YR4,
146301,Nippon India Fixed Horizon Fund XXXX - Series 15 - Growth Option,,
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YU8,INF200KA1YV6
146302,CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - DIRECT PLAN - GROWTH OPTION,,
146218,Motilal Oswal Liquid Fund Direct - IDCW  Quarterly Payout/Reinvestment,INF247L01791,INF247L01783
146303,CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - REGULAR PLAN - GROWTH OPTION,,
146220,Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment,INF247L01841,INF247L01833
146304,CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - DIRECT PLAN - IDCW (Payout/Reinvestment),,
146222,Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment,INF247L01866,INF247L01858
146305,CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - REGULAR PLAN - IDCW (Payout/Reinvestment),,
146223,Motilal Oswal Liquid Fund Direct - IDCW Monthly Payout/Reinvestment,INF247L01775,INF247L01767
146306,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Cumulative Option,,
146224,Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment,,INF247L01874
146307,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Quarterly IDCW Option,,
146226,Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment,,INF247L01759
146308,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Direct Plan Quarterly IDCW Option,,
146227,Motilal Oswal Liquid Fund Regular - IDCW Daily Reinvestment,,INF247L01817
146309,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Direct Plan Cumulative Option,,
146228,Motilal Oswal Liquid Fund Direct - IDCW Reinvestment,,INF247L01742
146310,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Half Yearly IDCW Option,,
146229,Motilal Oswal Liquid Fund Direct - IDCW Weekly Reinvestment,,INF247L01809
146312,SBI Debt Fund Series C - 41 (1178 Days) - Direct Plan - Growth,,
146230,Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment,,INF247L01825
146313,SBI Debt Fund Series - C - 41 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146239,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Quarterly IDCW,,
146314,SBI Debt Fund Series C - 41 (1178 Days) - Regular Plan - Growth,,
146241,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Quarterly IDCW,,
146315,SBI Debt Fund Series - C - 41 (1178 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146242,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Maturity IDCW,,
146318,Axis Fixed Term Plan Series 101 (1154 Days) - Regular Plan - Half Yearly IDCW,,
146243,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Maturity IDCW,,
146319,Axis Fixed Term Plan Series 101 (1154 Days) - Regular Plan - Quarterly IDCW,,
146244,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Flexi IDCW,,
146320,Axis Fixed Term Plan - Series 101 (1154 Days) - Direct Plan - Growth Option,,
146245,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Growth Option,,
146322,Axis Fixed Term Plan - Series 101 (1154 Days) - Regular Plan - Growth Option,,
146246,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Annual IDCW,,
146323,Axis Fixed Term Plan Series 101 (1154 Days) - Regular Plan - Regular IDCW,,
146247,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Growth Option,,
146324,kotak FMP Series 261-direct plan-Payout of Income Distribution cum capital withdrawal option,,
146248,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Annual IDCW,,
146325,kotak FMP Series 261-Regular Plan-Payout of Income Distribution cum capital withdrawal option,,
146255,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Cumulative Option,,
146326,kotak FMP Series 261-Regular Plan-Growth Option,,
146256,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Cumulative Option,,
146327,kotak FMP Series 261-Direct Plan-Growth Option,,
146257,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Quarterly IDCW Option,,
146328,NIPPON INDIA FIXED HORIZON FUND - XXXX - SERIES 16 - DIRECT Plan - IDCW Option,,
146258,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Half Yearly IDCW Option,,
146329,NIPPON INDIA FIXED HORIZON FUND - XXXX - SERIES 16 - IDCW Option,,
146259,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Quarterly IDCW Option,,
146330,Nippon India Fixed Horizon Fund XXXX - Series 16 - Growth Option,,
146260,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Half Yearly IDCW Option,,
146331,Nippon India Fixed Horizon Fund XXXX - Series 16 - Direct Plan - Growth Option,,
146261,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Growth Option,,
146340,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Cumulative Option,,
146262,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Annual IDCW,,
146342,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Half Yearly IDCW Option,,
146263,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Flexi IDCW,,
146343,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Direct Plan Half Yearly IDCW Option,,
146264,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Growth Option,,
146344,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Direct Plan Cumulative Option,,
146265,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Quarterly IDCW,,
146345,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Quarterly IDCW Option,,
146266,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Maturity IDCW,,
146346,ICICI Prudential Retirement Fund - Pure Equity - Growth Option,INF109KC1TQ6,
146268,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Maturity IDCW,,
146347,ICICI Prudential Retirement Fund - Pure Equity - IDCW Option,INF109KC1TR4,
146269,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Annual IDCW,,
146348,ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - IDCW Option,INF109KC1TT0,
146270,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Quarterly IDCW,,
146349,ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - Growth Option,INF109KC1TS2,
146271,Nippon India ETF Nifty Midcap 150,INF204KB1V68,
146362,SBI Debt Fund Series C - 42 (365 Days) - Regular Plan - Growth,,
146276,HDFC FMP 1168D January 2019 (1) - IDCW Option - Direct Plan,,
146363,SBI Debt Fund Series C - 42 (365 Days) - Regular Plan - Dividend Payout,,
146277,HDFC FMP 1168D January 2019 (1) - Growth Option - Direct Plan,,
146364,SBI Debt Fund Series C - 42 (365 Days) - Direct Plan - Dividend Payout,,
146278,HDFC FMP 1168D January 2019 (1) - Quarterly IDCW Option - Direct Plan,,
146365,SBI Debt Fund Series C - 42 (365 Days) - Direct Plan - Growth,,
146279,HDFC FMP 1168D January 2019 (1) - IDCW Option,,
146366,SBI Debt Fund Series - C - 43 (384 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146280,HDFC FMP 1168D January 2019 (1) - Growth Option,,
146367,SBI Debt Fund Series C - 43 (384 Days) - Direct Plan - Growth,,
146281,HDFC FMP 1168D January 2019 (1) - Quarterly IDCW Option,,
146368,SBI Debt Fund Series - C - 43 (384 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146282,kotak FMP Series 259-Regular Plan-Payout of Income Distribution cum capital withdrawal option,,
146369,SBI Debt Fund Series C - 43 (384 Days) - Regular Plan - Growth,,
146283,kotak FMP Series 259-Regular Plan-Growth Option,,
146370,Franklin India Fixed Maturity Plans-Series 5 - Plan F 1203 days -QTR - IDCW,,
146284,kotak FMP Series 259 -Direct Plan-Growth Option,,
146371,Franklin India Fixed Maturity Plans Series 5 Plan F (1203 days)- Growth,,
146286,SBI Debt Fund Series - C - 40 (1177 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146372,Franklin India Fixed Maturity Plans-Series 5 - Plan F 1203 days - QTR Direct - IDCW,,
146287,SBI Debt Fund Series - C - 40 (1177 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,
146373,Franklin India Fixed Maturity Plans-Series 5 - Plan F 1203 days - IDCW,,
146288,SBI Debt Fund Series C - 40 - (1177 Days) - Regular Plan - Growth,,
146374,Franklin India Fixed Maturity Plans-Series 5 - Plan F 1203 days - Direct - IDCW,,
146289,SBI Debt Fund Series C - 40- (1177 Days) - Direct Plan - Growth,,
146375,Franklin India Fixed Maturity Plans- Series 5 Plan F (1203 days)-Growth Direct,,
146294,Union Arbitrage Fund - Regular Plan - Growth Option,INF582M01EW9,
146376,DSP Nifty 50 Index Fund - Direct Plan - Growth,INF740KA1MM7,
146295,Union Arbitrage Fund - Regular Plan - IDCW Option,INF582M01EY5,INF582M01EX7
146377,DSP Nifty 50 Index Fund - Direct Plan - IDCW,INF740KA1MN5,INF740KA1MO3
146296,Union Arbitrage Fund - Direct Plan - IDCW Option,INF582M01EU3,INF582M01ET5
146378,DSP Nifty 50 Index Fund - Regular Plan - IDCW,INF740KA1MK1,INF740KA1ML9
146297,Union Arbitrage Fund - Direct Plan - Growth Option,INF582M01ES7,
146379,DSP Nifty 50 Index Fund - Regular Plan - Growth,INF740KA1MJ3,
146299,Nippon India Fixed Horizon Fund XXXX - Series 15 - Direct Plan - Growth Option,,
146380,DSP Nifty Next 50 Index Fund - Regular Plan - Growth,INF740KA1MD6,
146300,NIPPON INDIA FIXED HORIZON FUND - XXXX - SERIES 15 - IDCW Option,,
146381,DSP Nifty Next 50 Index Fund - Direct Plan - Growth,INF740KA1MG9,
146301,Nippon India Fixed Horizon Fund XXXX - Series 15 - Growth Option,,
146382,DSP Nifty Next 50 Index Fund - Direct Plan - IDCW,INF740KA1MH7,INF740KA1MI5
146302,CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - DIRECT PLAN - GROWTH OPTION,,
146383,DSP Nifty Next 50 Index Fund - Regular Plan - IDCW,INF740KA1ME4,INF740KA1MF1
146303,CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - REGULAR PLAN - GROWTH OPTION,,
146384,Baroda BNP Paribas Fixed Maturity Plan- Series P- Regular Plan- Growth Option,,
146304,CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - DIRECT PLAN - IDCW (Payout/Reinvestment),,
146385,Baroda BNP Paribas Fixed Maturity Plan- Series P- Regular Plan- IDCW Option,,
146305,CANARA ROBECO CAPITAL PROTECTION ORIENTED FUND SERIES 10 - REGULAR PLAN - IDCW (Payout/Reinvestment),,
146386,Baroda BNP Paribas Fixed Maturity Plan- Series P- Direct Plan- Growth Option,,
146306,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Cumulative Option,,
